id,name,state,created_at,updated_at,url,tags,config.conv.type,config.data.dataset_name,config.data.context_length,config.data.dataset_config,config.data.val_token_limit,config.data.train_token_limit,config.data.eval_context_lengths,config.seed,config.model.d_model,config.model.dropout,config.model.n_heads,config.model.n_layers,config.model.attention.type,config.model.attention.block_size,config.model.attention.window_size,config.model.attention.num_kv_heads,config.model.vocab_size,config.model.max_seq_len,config.model.ff_multiplier,config.logging.wandb.tags,config.logging.wandb.group,config.logging.wandb.enable,config.logging.wandb.entity,config.logging.wandb.project,config.trainer.use_amp,config.trainer.grad_clip,config.trainer.max_steps,config.trainer.batch_size,config.trainer.num_workers,config.trainer.eval_batches,config.trainer.warmup_steps,config.trainer.weight_decay,config.trainer.eval_interval,config.trainer.learning_rate,config.experiment.name,config.pos_encoding.type,summary._runtime,summary._wandb,config.conv.kernel_size,summary._step,summary._timestamp,summary.optim/lr,summary.step,summary.system/peak_gpu_mem_gb,summary.system/tokens_per_sec,summary.train/loss,summary.val/loss,summary.val/perplexity,config.pos_encoding.max_relative_positions,config.conv.replace_layers,config.trainer.checkpoint_interval,summary.extrap/loss_L1024,summary.extrap/loss_L2048,summary.extrap/loss_L512,summary.extrap/ppl_L1024,summary.extrap/ppl_L2048,summary.extrap/ppl_L512,config.trainer.inference_benchmark_batches,summary.stability/grad_norm,summary.stability/train_loss_is_finite,summary.stability/val_loss_is_finite,summary.system/inference_tokens_per_sec,summary.system/sec_per_virtual_epoch,summary.system/virtual_epoch,config.model.attention.linear_chunk_size,summary.val/best_loss,summary.val/best_perplexity,summary.val/best_step,config.resume,config.model.attention.linear_feature_eps,config.model.attention.linear_output_clip,config.model.attention.aft_variant,config.model.attention.aft_chunk_size
sstg1atd,coreml_p2_softmax_free_ctx2048,finished,2026-04-16T13:42:43Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/sstg1atd,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,softmax_free,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_softmax_free_ctx2048,absolute,327.0,{'runtime': 327},3.0,9.0,1776347291.4269578,3.000104093350147e-05,900.0,4.587555408477783,12094.094581980677,10.097163200378418,9.493472003936768,13272.79862769372,,,,,,,,,,,,,,,,,,,,,,,,,
bg5qly4c,coreml_p2_softmax_free_ctx4096,finished,2026-04-16T13:48:26Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/bg5qly4c,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,softmax_free,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_softmax_free_ctx4096,absolute,337.0,{'runtime': 337},3.0,6.0,1776347644.6661055,3.000266478442149e-05,600.0,6.064255237579346,7859.675870126175,12.908101081848145,12.291850543022155,217912.8612928363,,,,,,,,,,,,,,,,,,,,,,,,,
vre2q8yc,coreml_p3_rope_train512,finished,2026-04-16T13:54:20Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/vre2q8yc,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p3_rope_train512,rope,251.0,{'runtime': 251},3.0,12.0,1776347913.0269928,3.0000550576730773e-05,1200.0,3.6256027221679688,21366.22612142558,8.535683631896973,7.689826488494873,2185.995233997034,,,,,,,,,,,,,,,,,,,,,,,,,
nkv5s94b,coreml_p3_rope_extrap_probe_ctx1024,finished,2026-04-16T13:58:47Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/nkv5s94b,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,4,2,40,100,0.01,100,0.0003,coreml_p3_rope_extrap_probe_ctx1024,rope,66.0,{'runtime': 66},3.0,2.0,1776347994.5366266,3.0066614350626232e-05,200.0,4.122218608856201,18357.476520175987,22.408367156982425,19.28430070877075,237173075.45780167,,,,,,,,,,,,,,,,,,,,,,,,,
4xoje9eb,coreml_p3_rope_extrap_probe_ctx2048,finished,2026-04-16T14:00:08Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/4xoje9eb,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,2,2,40,100,0.01,100,0.0003,coreml_p3_rope_extrap_probe_ctx2048,rope,81.0,{'runtime': 81},3.0,2.0,1776348089.6753094,3.0066614350626232e-05,200.0,5.13283109664917,14156.80891824445,23.798097610473633,21.405625295639037,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
ipygi573,coreml_p3_alibi_train512,finished,2026-04-16T14:01:43Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/ipygi573,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p3_alibi_train512,alibi,252.0,{'runtime': 252},3.0,12.0,1776348356.2721784,3.0000550576730773e-05,1200.0,3.628352165222168,21278.01093356665,8.515083312988281,7.61759785413742,2033.6710830911577,,,,,,,,,,,,,,,,,,,,,,,,,
rz7xzb2z,coreml_p3_alibi_extrap_probe_ctx1024,finished,2026-04-16T14:06:12Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/rz7xzb2z,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,4,2,40,100,0.01,100,0.0003,coreml_p3_alibi_extrap_probe_ctx1024,alibi,68.0,{'runtime': 68},3.0,2.0,1776348441.896929,3.0066614350626232e-05,200.0,4.12013578414917,17704.98742575623,22.117395401000977,19.478531217575075,288017332.2102746,,,,,,,,,,,,,,,,,,,,,,,,,
y2qgc2ud,coreml_p3_alibi_extrap_probe_ctx2048,finished,2026-04-16T14:07:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/y2qgc2ud,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,2,2,40,100,0.01,100,0.0003,coreml_p3_alibi_extrap_probe_ctx2048,alibi,86.0,{'runtime': 86},3.0,2.0,1776348542.140792,3.0066614350626232e-05,200.0,5.12892484664917,12960.879764058289,23.664838790893555,21.43593511581421,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
uegda59x,coreml_p3_relative_train512,finished,2026-04-16T14:09:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/uegda59x,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p3_relative_train512,relative,282.0,{'runtime': 282},3.0,12.0,1776348839.5034888,3.0000550576730773e-05,1200.0,3.853879928588867,18896.18985842384,8.826592445373535,7.532506024837493,1867.7803474141429,128.0,,,,,,,,,,,,,,,,,,,,,,,,
rldaf6pl,coreml_p3_relative_extrap_probe_ctx1024,finished,2026-04-16T14:14:13Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/rldaf6pl,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,4,2,40,100,0.01,100,0.0003,coreml_p3_relative_extrap_probe_ctx1024,relative,90.0,{'runtime': 90},3.0,2.0,1776348943.7656336,3.0066614350626232e-05,200.0,4.9460768699646,12256.07290646828,25.369617462158203,21.055513048171996,485165195.4097903,128.0,,,,,,,,,,,,,,,,,,,,,,,,
crs99j92,coreml_p3_relative_extrap_probe_ctx2048,finished,2026-04-16T14:15:58Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/crs99j92,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,2,2,40,100,0.01,100,0.0003,coreml_p3_relative_extrap_probe_ctx2048,relative,186.0,{'runtime': 186},3.0,2.0,1776349144.311998,3.0066614350626232e-05,200.0,8.336358547210693,5212.47123214691,23.6501522064209,22.18223285675049,485165195.4097903,128.0,,,,,,,,,,,,,,,,,,,,,,,,
xe2exqh0,coreml_p4_pre_attention_gqa_rope_ctx1024,finished,2026-04-16T14:19:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/xe2exqh0,,pre_attention,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_pre_attention_gqa_rope_ctx1024,rope,322.0,{'runtime': 322},5.0,12.0,1776349479.8300848,3.0000550576730773e-05,1200.0,4.2364583015441895,16401.983624031745,8.935842514038086,7.404238593578339,1642.9334196630543,,,,,,,,,,,,,,,,,,,,,,,,,
51mrwx2g,coreml_p4_interleaved_gqa_rope_ctx1024,finished,2026-04-16T14:24:56Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/51mrwx2g,,interleaved,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_interleaved_gqa_rope_ctx1024,rope,280.0,{'runtime': 280},7.0,12.0,1776349776.9752684,3.0000550576730773e-05,1200.0,3.665740489959717,19023.59528053673,9.70573616027832,7.827623867988587,2508.9606632583796,,,,,,,,,,,,,,,,,,,,,,,,,
k7zpqy4i,coreml_p4_depthwise_gqa_rope_ctx1024,finished,2026-04-16T14:29:51Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/k7zpqy4i,,depthwise,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_depthwise_gqa_rope_ctx1024,rope,240.0,{'runtime': 240},7.0,12.0,1776350032.6839406,3.0000550576730773e-05,1200.0,3.588493824005127,22422.833910342124,9.337005615234377,8.136446547508239,3416.75499414183,,"[0, 2, 4]",,,,,,,,,,,,,,,,,,,,,,,
elxyqnf5,coreml_p4_gated_ffn_gqa_rope_ctx1024,finished,2026-04-16T14:34:06Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/elxyqnf5,,gated_ffn,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_gated_ffn_gqa_rope_ctx1024,rope,497.0,{'runtime': 497},5.0,12.0,1776350543.9162612,3.0000550576730773e-05,1200.0,4.667081356048584,10393.596587060523,9.205385208129885,7.757171976566315,2338.282528210434,,,,,,,,,,,,,,,,,,,,,,,,,
fifoduxc,baseline,crashed,2026-04-17T09:59:46Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/fifoduxc,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k7yurr58,baseline,finished,2026-04-23T11:10:15Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/k7yurr58,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,74.0,{'runtime': 74},3.0,3.0,1776942690.2547724,3.0016654614975818e-05,300.0,3.647210121154785,22294.112895331884,17.653358459472656,15.400871396064758,4881052.330435629,,,,,,,,,,,,,,,,,,,,,,,,,
dv4ncpa0,baseline,crashed,2026-04-23T11:11:32Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/dv4ncpa0,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i48l9c39,baseline,finished,2026-04-23T11:21:33Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/i48l9c39,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,74.0,{'runtime': 74},3.0,3.0,1776943368.707077,3.0016654614975818e-05,300.0,3.647210121154785,22328.281644036357,17.653358459472656,15.400871396064758,4881052.330435629,,,,,,,,,,,,,,,,,,,,,,,,,
vlma1rf0,baseline,finished,2026-04-23T11:22:51Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/vlma1rf0,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,142.0,{'runtime': 142},3.0,3.0,1776943514.6228158,3.0016654614975818e-05,300.0,7.844165325164795,20304.708610320977,16.64655113220215,15.076685810089112,3529567.182100454,,,,,,,,,,,,,,,,,,,,,,,,,
y3gq9wxh,baseline,finished,2026-04-23T11:25:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/y3gq9wxh,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,74.0,{'runtime': 74},3.0,3.0,1776943592.8572185,3.0016654614975818e-05,300.0,3.6298813819885254,21752.09319150501,17.819652557373047,15.08849000930786,3571477.7700913674,,,,,,,,,,,,,,,,,,,,,,,,,
y4evxorx,baseline,finished,2026-04-23T11:26:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/y4evxorx,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,145.0,{'runtime': 145},3.0,3.0,1776943741.1982627,3.0016654614975818e-05,300.0,7.82913064956665,19788.092469607876,16.939624786376953,14.291329312324525,1609331.3052416,,,,,,,,,,,,,,,,,,,,,,,,,
6ogrhtbp,baseline,finished,2026-04-23T11:29:04Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/6ogrhtbp,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,73.0,{'runtime': 73},3.0,3.0,1776943818.057011,3.0016654614975818e-05,300.0,3.648674964904785,22343.998953803864,17.73530387878418,15.414250540733338,4946795.448368798,,,,,,,,,,,,,,,,,,,,,,,,,
ql0l6o3g,baseline,finished,2026-04-23T11:30:21Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/ql0l6o3g,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,143.0,{'runtime': 143},3.0,3.0,1776943964.581265,3.0016654614975818e-05,300.0,7.844165325164795,20196.99914706608,16.61709213256836,15.023152804374694,3345587.275764568,,,,,,,,,,,,,,,,,,,,,,,,,
cgcn2m74,baseline,finished,2026-04-23T11:32:46Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/cgcn2m74,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,75.0,{'runtime': 75},3.0,3.0,1776944043.2960117,3.0016654614975818e-05,300.0,3.6298813819885254,21640.474747596934,17.80823516845703,15.088416194915771,3571214.1533603785,,,,,,,,,,,,,,,,,,,,,,,,,
b46zjbbv,baseline,finished,2026-04-23T11:34:06Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/b46zjbbv,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,146.0,{'runtime': 146},3.0,3.0,1776944192.9346924,3.0016654614975818e-05,300.0,7.82913064956665,19696.30024748987,16.88698959350586,14.225643396377563,1507017.9616918194,,,,,,,,,,,,,,,,,,,,,,,,,
7fsmkx1d,baseline,finished,2026-04-23T11:36:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/7fsmkx1d,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,123.0,{'runtime': 123},3.0,3.0,1776944319.2156577,3.0016654614975818e-05,300.0,4.376899242401123,11881.522382617566,NaN,117.85482482910156,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
6dslnhux,baseline,finished,2026-04-23T11:38:41Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/6dslnhux,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,225.0,{'runtime': 225},3.0,3.0,1776944547.4981058,3.0016654614975818e-05,300.0,8.31448745727539,12112.698948981755,NaN,195.88047256469727,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
g0lmuks6,baseline,finished,2026-04-23T11:42:30Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/g0lmuks6,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,124.0,{'runtime': 124},3.0,3.0,1776944675.138862,3.0016654614975818e-05,300.0,4.360052585601807,11692.612717100394,NaN,150.19137420654295,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
r4ge6jm3,baseline,finished,2026-04-23T11:44:37Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/r4ge6jm3,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,228.0,{'runtime': 228},3.0,3.0,1776944906.2914655,3.0016654614975818e-05,300.0,8.299159526824951,11969.996330555052,NaN,204.0676124572754,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
idynu1pi,coreml_p1_baseline_full_abs_ctx1024,finished,2026-04-23T11:48:38Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/idynu1pi,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p1_baseline_full_abs_ctx1024,absolute,274.0,{'runtime': 274},3.0,12.0,1776945192.8265808,3.0000550576730773e-05,1200.0,4.141136646270752,19370.819291864544,9.58799171447754,7.9971126317977905,2972.363277754072,,,,,,,,,,,,,,,,,,,,,,,,,
1mg48rs9,coreml_p2_full_ctx512,finished,2026-04-23T11:53:24Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/1mg48rs9,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_full_ctx512,absolute,238.0,{'runtime': 238},3.0,12.0,1776945444.0603132,3.0000550576730773e-05,1200.0,3.647210121154785,22472.48187701696,9.038773536682127,8.080044174194336,3229.3758885719776,,,,,,,,,,,,,,,,,,,,,,,,,
w14jo3xe,coreml_p2_full_ctx1024,finished,2026-04-23T11:57:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/w14jo3xe,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_full_ctx1024,absolute,274.0,{'runtime': 274},3.0,12.0,1776945730.00601,3.0000550576730773e-05,1200.0,4.141136646270752,19379.470459777312,9.58799171447754,7.9971126317977905,2972.363277754072,,,,,,,,,,,,,,,,,,,,,,,,,
4y0xtvpy,coreml_p2_full_ctx2048,finished,2026-04-23T12:02:21Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/4y0xtvpy,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_full_ctx2048,absolute,271.0,{'runtime': 271},3.0,9.0,1776946013.4182556,3.000104093350147e-05,900.0,5.150421619415283,14747.787985547588,10.135324478149414,9.497199273109436,13322.36223192048,,,,,,,,,,,,,,,,,,,,,,,,,
rkiqeojx,coreml_p2_full_ctx4096,finished,2026-04-23T12:07:05Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/rkiqeojx,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_full_ctx4096,absolute,257.0,{'runtime': 257},3.0,6.0,1776946283.8831437,3.000266478442149e-05,600.0,7.183762073516846,10463.190953312484,12.757326126098633,12.261141228675845,211322.6156078461,,,,,,,,,,,,,,,,,,,,,,,,,
vy296sib,coreml_p2_sliding_window_ctx512,finished,2026-04-23T12:11:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/vy296sib,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_sliding_window_ctx512,absolute,239.0,{'runtime': 239},3.0,12.0,1776946535.6416163,3.0000550576730773e-05,1200.0,3.647210121154785,22399.68941642341,9.036792755126951,8.138700795173644,3424.4658939842902,,,,,,,,,,,,,,,,,,,,,,,,,
e8qlez38,coreml_p2_sliding_window_ctx1024,finished,2026-04-23T12:15:48Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/e8qlez38,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_sliding_window_ctx1024,absolute,276.0,{'runtime': 276},3.0,12.0,1776946824.5840905,3.0000550576730773e-05,1200.0,4.141136646270752,19246.520291651344,9.627771377563477,7.968686890602112,2889.0612189511644,,,,,,,,,,,,,,,,,,,,,,,,,
s9bk74dr,coreml_p2_sliding_window_ctx2048,finished,2026-04-23T12:20:37Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/s9bk74dr,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_sliding_window_ctx2048,absolute,275.0,{'runtime': 275},3.0,9.0,1776947112.98236,3.000104093350147e-05,900.0,5.150421619415283,14560.279310584305,10.069381713867188,9.581809282302856,14498.627696408385,,,,,,,,,,,,,,,,,,,,,,,,,
m8merlci,coreml_p2_sliding_window_ctx4096,finished,2026-04-23T12:25:24Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/m8merlci,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sliding_window,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_sliding_window_ctx4096,absolute,276.0,{'runtime': 276},3.0,6.0,1776947401.6548955,3.000266478442149e-05,600.0,7.1865620613098145,10148.39128574397,12.962591171264648,12.24867765903473,208705.126980796,,,,,,,,,,,,,,,,,,,,,,,,,
avo2p671,coreml_p2_sparse_block_ctx512,finished,2026-04-23T12:30:13Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/avo2p671,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sparse_block,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_sparse_block_ctx512,absolute,240.0,{'runtime': 240},3.0,12.0,1776947654.0932643,3.0000550576730773e-05,1200.0,3.647210121154785,22343.422409861196,9.010597229003906,7.806179118156433,2455.729434656883,,,,,,,,,,,,,,,,,,,,,,,,,
