run_id,name,state,created_at,url,tags,hardware,runtime_sec,summary_step,final_step,eval_points,final_return,best_return,best_step,reward_model_loss,actor_loss,critic1_loss,critic2_loss,args,best_final_gap,runtime_hours,is_finished,is_crashed_or_killed,attempt_index,attempts_for_name
e38u9eji,rl_bonus_pos_rope_stable_seed42,crashed,2026-06-03T17:47:39Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/e38u9eji,"final,rl_bonus,stability_compare",Tesla T4 x2,4176.609604034,220000,220000.0,44,81.9063446287852,276.8993972877071,200000.0,,0.0,5.0481462478637695,4.956699371337891,"[""experiment.name=rl_bonus_pos_rope_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=rope"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",194.99305265892187,1.1601693344538888,False,True,2,4
d9p6qtpq,rl_bonus_pos_rope_stable_seed42,crashed,2026-06-05T13:16:38Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/d9p6qtpq,"final,rl_bonus,stability_compare",Tesla T4 x2,12616.841561612,345000,345000.0,69,583.8147632781413,645.7340772444542,340000.0,,-176.90042114257812,0.7219029664993286,0.5783968567848206,"[""experiment.name=rl_bonus_pos_rope_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=rope"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",61.91931396631287,3.504678211558889,False,True,3,4
b8n09w71,rl_bonus_pos_rope_stable_seed42,finished,2026-06-06T02:48:59Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/b8n09w71,"final,rl_bonus,stability_compare",Tesla T4 x2,25739.0,1000000,1000000.0,132,1109.2943843901814,1266.0283198996713,965000.0,,0.0,1.202919363975525,1.2250373363494873,"[""experiment.name=rl_bonus_pos_rope_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=rope"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kacsav/rl-ouput-stability-2/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",156.7339355094898,7.1497222222222225,True,False,4,4
6p2efx12,rl_bonus_pos_sinusoidal_seed42,crashed,2026-06-01T04:49:50Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/6p2efx12,final,Tesla P100-PCIE-16GB,11921.811544033,580000,580000.0,58,197.20319677970642,984.2910218395294,200000.0,,-82.15495300292969,31.93487548828125,30.99661445617676,"[""experiment.name=rl_bonus_pos_sinusoidal_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""+pos_encoding=sinusoidal"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",787.087825059823,3.3116143177869444,False,True,1,2
jz1iy3m6,rl_bonus_pos_sinusoidal_seed42,finished,2026-06-01T11:50:39Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/jz1iy3m6,final,Tesla P100-PCIE-16GB,8696.0,1000000,1000000.0,42,249.79824626011754,303.4638880189449,670000.0,,-91.99746704101562,12.276189804077148,13.070384979248049,"[""experiment.name=rl_bonus_pos_sinusoidal_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""+pos_encoding=sinusoidal"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/krish247/check-1/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",53.66564175882735,2.4155555555555557,True,False,2,2
ofypnarr,rl_bonus_pos_sinusoidal_stable_seed42,finished,2026-06-02T19:13:53Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/ofypnarr,"final,rl_bonus,stability_compare",Tesla T4 x2,20394.0,1000000,1000000.0,200,229.23763731690093,922.2305686211687,130000.0,,-79.28909301757812,18.777297973632812,16.25363540649414,"[""experiment.name=rl_bonus_pos_sinusoidal_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=sinusoidal"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.exploration_noise=0.05"", ""agent.target_noise=0.1"", ""agent.noise_clip=0.25"", ""agent.tau=0.0025"", ""agent.grad_clip_norm=10.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",692.9929313042678,5.665,True,False,1,4
5u0bp2ea,rl_bonus_pos_sinusoidal_stable_seed42,finished,2026-06-03T12:20:24Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/5u0bp2ea,"final,rl_bonus,stability_compare",Tesla T4 x2,19620.0,1000000,1000000.0,200,201.27875708451072,896.9526494275484,405000.0,,0.0,2.1275851726531982,2.1501450538635254,"[""experiment.name=rl_bonus_pos_sinusoidal_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=sinusoidal"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",695.6738923430377,5.45,True,False,2,4
9dfvlu58,rl_bonus_pos_sinusoidal_stable_seed42,crashed,2026-06-04T20:31:00Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/9dfvlu58,"final,rl_bonus,stability_compare",Tesla T4 x2,7297.194858252,225000,225000.0,45,273.83005000748756,339.12742081660605,200000.0,,-138.56390380859375,1.8192074298858645,1.95414936542511,"[""experiment.name=rl_bonus_pos_sinusoidal_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=sinusoidal"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",65.29737080911849,2.0269985717366668,False,True,3,4
ivzdtxwf,rl_bonus_pos_sinusoidal_stable_seed42,finished,2026-06-05T04:50:46Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/ivzdtxwf,"final,rl_bonus,stability_compare",Tesla T4 x2,30313.0,1000000,1000000.0,156,899.997167200681,1567.0092067322216,935000.0,,0.0,1.7363395690917969,1.4481126070022583,"[""experiment.name=rl_bonus_pos_sinusoidal_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=sinusoidal"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kkk7777/rl-output-stability/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",667.0120395315406,8.420277777777779,True,False,4,4
wnszzx8r,rl_bonus_xlstm_hidden_stable_seed42,crashed,2026-06-07T06:14:49Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/wnszzx8r,"final,rl_bonus,stability_compare",Tesla T4 x2,37344.403704618,725000,725000.0,145,757.0870419776113,758.3189874859735,710000.0,,0.0,1.2181687355041504,1.3715496063232422,"[""experiment.name=rl_bonus_xlstm_hidden_stable_seed42"", ""agent=td3_xlstm"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",1.2319455083621733,10.373445473505,False,True,1,1
