_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
0,1779947211.9698617,8.921374208,10000,NaN,NaN,NaN,54.34640032215327
1,1779947218.4969056,15.448298885,20000,NaN,NaN,NaN,53.89601407855538
2,1779947255.2787235,52.230209585,30000,-13.064676284790039,9.417717933654785,9.344735145568848,37.6558763396574
3,1779947323.2859335,120.237314526,40000,-77.94842529296875,36.551475524902344,34.188621520996094,230.53604582596876
4,1779947391.9824872,188.933841278,50000,-129.69012451171875,33.11771774291992,29.001602172851562,319.87295067938226
5,1779947467.14706,264.098552329,60000,-144.867431640625,39.93238067626953,39.38945007324219,1006.0011464937921
6,1779947533.963603,330.914852783,70000,-142.76864624023438,143.10952758789062,140.325439453125,227.4108615136914
7,1779947601.1593592,398.110831424,80000,-144.42198181152344,55.57394790649414,54.68580627441406,271.43303351515306
8,1779947668.300669,465.25204523,90000,-139.5208740234375,52.310302734375,49.360595703125,271.7056455670737
9,1779947736.1222417,533.073608942,100000,-132.78790283203125,50.705997467041016,44.615455627441406,328.75953663478055
10,1779947804.0583634,601.00966417,110000,-143.7538604736328,43.20549011230469,42.97361755371094,306.04033626267943
11,1779947870.836426,667.787776872,120000,-149.44805908203125,36.39299774169922,30.330352783203125,261.87846957868925
12,1779947937.6479921,734.599467831,130000,-149.60113525390625,42.01402282714844,40.341590881347656,505.8650895826587
13,1779948004.2515728,801.202906862,140000,-155.71897888183594,90.77110290527344,85.14322662353516,633.0494766775431
14,1779948071.8170028,868.768305061,150000,-156.6182403564453,56.63956832885742,52.94297790527344,751.9100507775522
15,1779948139.3395643,936.291017039,160000,-162.11448669433594,69.73478698730469,73.47499084472656,525.4821937046802
16,1779948207.2029064,1004.154263892,170000,-165.64773559570312,36.2308235168457,39.12702178955078,690.1655690077739
17,1779948276.0856457,1073.036986732,180000,-164.88995361328125,63.17048645019531,66.26061248779297,927.6719144465112
18,1779948344.6494193,1141.600723491,190000,-182.36212158203125,88.82793426513672,89.35161590576172,892.9464943324576
19,1779948414.0685084,1211.019879313,200000,-185.46693420410156,97.85371398925781,134.5347900390625,1068.24543205141
20,1779948482.650617,1279.601993032,210000,-179.38186645507812,60.743072509765625,57.74352264404297,1049.3797413901336
21,1779948551.4257753,1348.377213617,220000,-189.7461395263672,50.95603942871094,48.446128845214844,818.0131327317215
22,1779948621.8688786,1418.820315209,230000,-195.82362365722656,94.63221740722656,95.31704711914062,594.8591266093144
23,1779948691.490002,1488.441434552,240000,-191.5734100341797,81.35545349121094,82.5693588256836,1156.8185835697132
24,1779948765.2967846,1562.248152346,250000,-190.49862670898438,88.98974609375,82.40763854980469,1004.3509538158199
25,1779948839.617758,1636.569177942,260000,-193.59896850585938,77.87519073486328,74.01991271972656,938.0963075779791
26,1779948908.6659007,1705.617413627,270000,-189.11257934570312,69.86619567871094,69.84796142578125,788.6582922349683
27,1779948977.6082776,1774.559652015,280000,-196.25662231445312,94.56035614013672,90.25706481933594,1021.5807403093531
28,1779949045.8268933,1842.778314208,290000,-198.509765625,67.05895233154297,67.18648529052734,855.0957356998169
29,1779949114.6074092,1911.558707026,300000,-199.74644470214844,61.048831939697266,60.78157043457031,924.6937561649113
30,1779949184.212844,1981.164125924,310000,-205.69168090820312,54.6849250793457,58.018184661865234,927.1710661946423
31,1779949253.7239873,2050.675446784,320000,-208.58827209472656,77.65191650390625,69.53128051757812,1033.6075303254734
32,1779949323.7077835,2120.65923019,330000,-199.0360107421875,71.66422271728516,80.19039916992188,1263.147496983937
33,1779949393.6246722,2190.576000359,340000,-196.9598388671875,60.524635314941406,60.464149475097656,1358.8111596195351
34,1779949462.2969556,2259.248255915,350000,-209.95335388183594,59.12153625488281,55.79624938964844,1027.0536438088168
35,1779949531.2113369,2328.162723838,360000,-212.2139892578125,94.76127624511719,91.66033172607422,1257.8281541325991
36,1779949601.029125,2397.981012461,370000,-207.90280151367188,61.65278625488281,60.306854248046875,1627.4356472135494
37,1779949673.791258,2470.742657211,380000,-214.56723022460938,79.20735931396484,77.27084350585938,2584.675397662154
38,1779949741.6689115,2538.620322303,390000,-204.8397979736328,91.106689453125,95.74299621582031,795.0006258741392
39,1779949810.8859231,2607.837359823,400000,-208.23350524902344,93.02446746826172,94.31228637695312,1010.7651081630975
40,1779949882.2001812,2679.151625103,410000,-212.94473266601562,79.3413314819336,81.56586456298828,2399.957267003842
41,1779949955.5983565,2752.54964984,420000,-212.60128784179688,56.700016021728516,52.7216911315918,3002.6629196305867
42,1779950025.256976,2822.208298657,430000,-210.292724609375,66.56887817382812,72.17124938964844,1070.7444017265248
43,1779950098.407189,2895.3584942,440000,-217.29013061523438,71.93048858642578,75.11228942871094,2626.2312088312324
44,1779950169.1808755,2966.132174159,450000,-215.11431884765625,92.97312927246094,94.86552429199219,1793.4380319960212
45,1779950242.6800523,3039.631554598,460000,-212.1608123779297,91.42213439941406,84.31669616699219,3052.592383968119
46,1779950313.4038591,3110.35524903,470000,-214.27203369140625,71.16850280761719,64.99885559082031,2054.6051243728625
47,1779950383.832452,3180.783829681,480000,-223.03604125976562,63.14081573486328,59.52220153808594,1999.89344687689
48,1779950457.0383232,3253.98963994,490000,-222.18692016601562,83.45811462402344,87.46559143066406,3207.433218026985
49,1779950528.4187717,3325.370229107,500000,-224.09909057617188,83.74910736083984,80.10708618164062,2279.355111644988
50,1779950602.7742355,3399.725470455,510000,-225.3155517578125,70.59744262695312,69.22649383544922,3033.2269317974196
51,1779950672.787923,3469.739316613,520000,-227.15463256835938,123.89226531982422,123.77051544189453,1381.9776686313526
52,1779950745.3086944,3542.260155437,530000,-231.12628173828125,61.3134880065918,67.6127700805664,2690.2475266445313
53,1779950816.0665536,3613.017949694,540000,-219.80072021484375,125.85195922851562,124.49475860595703,2031.894240245323
54,1779950885.2771919,3682.228538084,550000,-231.96563720703125,61.24433898925781,63.91164016723633,1567.2179946272597
55,1779950962.535888,3759.487272199,560000,-231.81605529785156,67.16741943359375,69.43203735351562,3088.7441491829377
56,1779951035.3925245,3832.343926336,570000,-228.96170043945312,49.09107971191406,52.72686767578125,2050.7414216130865
57,1779951109.3679092,3906.319292227,580000,-227.75027465820312,120.82608032226562,115.94169616699219,2812.235129829124
58,1779951182.5365553,3979.487896295,590000,-233.88156127929688,87.0400161743164,84.11849975585938,2441.207379833549
59,1779951253.1825695,4050.13403962,600000,-243.6561279296875,109.64644622802734,105.45378112792969,1971.7469086377664
60,1779951322.6213953,4119.573627358,610000,-225.14596557617188,81.79837036132812,72.20443725585938,1624.682414841916
61,1779951393.3434496,4190.294702093,620000,-236.0805206298828,102.51889038085938,105.45327758789062,2549.5615783297953
62,1779951466.5159376,4263.467358787,630000,-237.56771850585938,93.2366943359375,91.64329528808594,2485.336683104003
63,1779951541.987927,4338.939308653,640000,-234.74691772460938,93.5154800415039,86.19088745117188,2988.220196678457
64,1779951612.1583247,4409.109663876,650000,-238.91969299316406,94.4066390991211,91.48394012451172,1833.3953040972633
65,1779951684.0611868,4481.012471599,660000,-232.57835388183594,65.89237213134766,69.2408447265625,2814.643502486094
66,1779951757.7135098,4554.665037267,670000,-239.39926147460938,76.40406799316406,67.00267028808594,3000.0048787147275
67,1779951828.1295896,4625.081001214,680000,-238.05247497558594,66.02613830566406,64.87098693847656,1930.8208847820376
68,1779951900.7764957,4697.727922839,690000,-241.323486328125,100.08042907714844,94.79668426513672,3225.1051562452694
69,1779951973.565455,4770.516765811,700000,-243.31619262695312,62.03251266479492,60.538841247558594,2939.5066688778884
70,1779952046.408984,4843.360320934,710000,-239.49533081054688,65.41276550292969,67.58379364013672,3250.5099537251976
71,1779952118.2246447,4915.175968132,720000,-247.66986083984375,71.87884521484375,72.9999771118164,3285.0045070599417
72,1779952190.7257693,4987.677068543,730000,-240.606689453125,77.20475006103516,73.26242065429688,3255.3200253647383
73,1779952264.0734575,5061.024908563,740000,-244.82476806640625,73.56468963623047,70.04529571533203,3309.693803648309
74,1779952337.2018762,5134.153186088,750000,-245.49325561523438,103.68385314941406,98.16032409667969,3227.793848649835
75,1779952409.3894458,5206.340688066,760000,-245.02792358398438,98.2389144897461,102.30729675292969,3175.3498032168927
76,1779952481.3899944,5278.341314759,770000,-258.6421203613281,83.4620590209961,84.09219360351562,2807.776098188563
77,1779952554.8584182,5351.809783,780000,-247.03512573242188,56.44171142578125,54.76110076904297,3170.207386194139
78,1779952627.9454095,5424.896713542,790000,-254.12973022460938,81.53026580810547,76.57600402832031,3142.3967453848013
79,1779952700.2226026,5497.173934769,800000,-256.62921142578125,91.81904602050781,89.06538391113281,3151.0110803873804
80,1779952772.4325852,5569.383928344,810000,-255.9347381591797,81.1363754272461,84.61345672607422,3194.0994494286197
81,1779952844.4173834,5641.3686739,820000,-254.00506591796875,86.13340759277344,86.18621063232422,3273.334229269418
82,1779952916.2113574,5713.162605798,830000,-250.33169555664062,109.59274291992188,104.78392791748047,3189.1744495764356
83,1779952987.6792588,5784.630507142,840000,-252.2130889892578,71.35474395751953,71.35212707519531,3228.2395149442013
84,1779953059.2564723,5856.207717377,850000,-251.4835205078125,65.73699951171875,65.81307983398438,3138.422234186694
85,1779953129.9363418,5926.887608463,860000,-257.6341247558594,65.450439453125,67.76478576660156,2648.3450320329453
86,1779953202.3360262,5999.28742774,870000,-258.4090270996094,76.95835876464844,73.80747985839844,3109.6873581129403
87,1779953274.8235612,6071.774924724,880000,-257.759765625,65.38919830322266,65.50425720214844,3252.7376212860904
88,1779953347.035743,6143.987002418,890000,-253.3514404296875,111.42082214355469,115.15353393554688,3173.524816541752
89,1779953416.5198176,6213.471112904,900000,-258.84039306640625,89.4371566772461,87.0439453125,2136.3752243988833
90,1779953487.2172868,6284.168619571,910000,-256.7342224121094,62.463134765625,61.73233413696289,2585.30188655151
91,1779953557.7412572,6354.692499468,920000,-253.70603942871094,78.16564178466797,80.77284240722656,2212.4954458424872
92,1779953630.6376412,6427.589048718,930000,-253.59475708007812,125.96681213378906,129.79966735839844,3232.2519959417673
93,1779953707.0457058,6503.997114559,940000,-257.0640869140625,85.72222900390625,82.06087493896484,3221.3406691585146
94,1779953779.7686472,6576.720000028,950000,-255.75918579101562,88.72627258300781,89.49092864990234,3187.401428209215
95,1779953852.5189896,6649.470271583,960000,-256.5760498046875,98.66726684570312,88.44732666015625,3207.51330886095
96,1779953925.0009127,6721.952280624,970000,-259.065673828125,123.26292419433594,115.62686920166016,3100.4731315351855
97,1779953997.6820617,6794.633389697,980000,-262.7628479003906,88.53926086425781,83.36293029785156,3197.433547832942
98,1779954068.605433,6865.556867529,990000,-260.105224609375,104.9066162109375,101.36064147949219,2599.3644303423653
99,1779954139.9919505,6936.94325015,1000000,-260.12957763671875,321.036376953125,315.9556884765625,3007.4716516753583
