_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
39,1779796692.5766866,8180.047268245,400000,-86.40486145019531,28.93070411682129,30.28445053100586,292.14072020500896
40,1779796911.415114,8398.885694327,410000,-84.14445495605469,18.90306282043457,18.064746856689453,253.5732650647065
41,1779797127.6014166,8615.072044408,420000,-87.31988525390625,23.174365997314453,22.36318588256836,254.7850264376155
42,1779797342.6656766,8830.13631881,430000,-84.99775695800781,23.801040649414062,23.213565826416016,305.59713389780626
43,1779797558.3114262,9045.782324894,440000,-86.40288543701172,18.613676071166992,19.404808044433594,232.49251628903076
44,1779797776.9837046,9264.45438361,450000,-88.33848571777344,16.837623596191406,17.394596099853516,283.1709294157698
45,1779797993.39975,9480.870374232,460000,-83.50680541992188,22.105045318603516,24.067543029785156,249.3793209573468
46,1779798210.6379075,9698.108570538,470000,-86.38807678222656,17.969585418701172,14.730973243713379,227.84969481491703
47,1779798437.0957081,9924.566377468,480000,-88.54224395751953,22.405593872070312,24.26629638671875,189.86643679625848
48,1779798663.7708771,10151.241652053,490000,-83.79525756835938,18.163053512573242,17.554805755615234,228.8259773230483
49,1779798892.2817082,10379.752331323,500000,-86.59793853759766,23.580429077148438,21.533559799194336,260.3475264895698
50,1779799119.1145585,10606.585342183,510000,-89.02420043945312,21.795635223388672,21.91054344177246,270.3249448305974
51,1779799349.2108226,10836.681541642,520000,-89.15927124023438,24.722469329833984,22.881790161132812,247.4925564932875
52,1779799577.5732284,11065.043962057,530000,-88.61180114746094,20.158809661865234,21.436607360839844,249.43835215503242
53,1779799802.7721577,11290.242941535,540000,-90.56407165527344,20.352344512939453,17.591358184814453,264.1203812484515
54,1779800030.56968,11518.040268227,550000,-89.27986145019531,24.666004180908203,23.961570739746094,239.19799252819675
55,1779800256.3817554,11743.852370211,560000,-88.47257995605469,31.21170425415039,30.27613067626953,234.93085411912745
56,1779800480.0735943,11967.544300691,570000,-85.69453430175781,18.80635643005371,18.137184143066406,168.98528235657943
57,1779800708.108122,12195.57871053,580000,-87.30917358398438,25.570093154907227,26.66566276550293,310.0671333215898
58,1779800935.9141347,12423.384773876,590000,-87.94503784179688,20.487049102783203,19.708065032958984,257.28413533544847
