_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
49,1779633974.2240999,13682.133024496,690000,-274.552001953125,3.783250093460083,3.2899138927459717,2604.212383853068
50,1779634242.3833518,13950.292259179,700000,-270.8996276855469,3.213507652282715,3.750936269760132,2604.351642780849
51,1779634514.6159096,14222.524761246,710000,-269.37481689453125,70.36798095703125,36.4750862121582,3280.469944205031
52,1779634788.6750112,14496.583960153,720000,-265.18218994140625,7.294503211975098,5.085170269012451,3350.1133796312715
53,1779635060.6847167,14768.593662907,730000,-269.7889099121094,6.318454742431641,5.663321018218994,3141.886621567713
54,1779635318.9129422,15026.821809947,740000,-266.50653076171875,5.083784103393555,4.186020851135254,1092.299298663383
55,1779635586.0293844,15293.938346091,750000,-262.3241271972656,6.861932277679443,5.4779181480407715,2447.4881401969164
56,1779635854.7685022,15562.677394032,760000,-273.3950500488281,5.008756637573242,4.982339859008789,2835.853275040927
57,1779636110.3621185,15818.271080463,770000,-265.47711181640625,4.586223125457764,3.9994113445281982,854.4176712437454
58,1779636371.0265617,16078.935526389,780000,-263.2142639160156,7.524595260620117,6.124813556671143,1693.142210259745
59,1779636628.6410131,16336.549982141,790000,-268.1844482421875,5.625613212585449,7.136549949645996,1230.7869778200316
60,1779636895.3768725,16603.285769326,800000,-270.9436340332031,5.747800827026367,3.939135789871216,2638.8222655533023
61,1779637160.0687013,16867.977674088,810000,-267.35638427734375,4.986382484436035,4.085722923278809,2175.530623800637
62,1779637422.089922,17129.998768445,820000,-266.81201171875,4.075876712799072,3.2887258529663086,1882.4601971946795
63,1779637693.6521409,17401.560977349,830000,-268.52459716796875,4.500288963317871,7.142106056213379,3372.3306749243893
64,1779637958.073907,17665.98290592,840000,-268.33367919921875,3.2737531661987305,3.2419252395629883,2242.498875979397
65,1779638222.8947592,17930.803654475,850000,-276.54779052734375,5.437356948852539,4.7534637451171875,2335.9606258625777
66,1779638493.6556885,18201.564582684,860000,-268.4764099121094,7.793047904968262,6.663410186767578,3288.8571630498154
67,1779638763.409771,18471.318608171,870000,-267.1995849609375,5.804482460021973,31.566801071166992,3055.0390406939828
68,1779639034.9451182,18742.854050653,880000,-274.4627990722656,3.9319381713867188,3.6022233963012695,3432.694447930695
69,1779639303.242878,19011.151807742,890000,-280.5422668457031,11.338582992553711,9.874837875366211,2821.1422964568555
70,1779639574.7944179,19282.703305663,900000,-268.1945495605469,17.96068000793457,24.83034896850586,3416.037441689949
71,1779639846.8066962,19554.715599528,910000,-273.9396057128906,3.9687719345092773,4.096559524536133,3391.5458558784944
72,1779640118.2255194,19826.134415414,920000,-278.7618408203125,43.35312271118164,56.46226501464844,3351.6639583208294
73,1779640390.1189268,20098.027873028,930000,-270.70062255859375,7.520044326782227,5.020574569702148,3428.210201738245
74,1779640662.0998373,20370.008639284,940000,-277.04876708984375,3.0391321182250977,2.664371967315674,3364.532029321918
75,1779640933.8278105,20641.736674374,950000,-272.4571228027344,4.940786361694336,3.956666946411133,3280.169623914847
76,1779641187.2343476,20895.143368967,960000,-278.811279296875,2.7415223121643066,2.385261058807373,292.48368571562656
77,1779641453.4582443,21161.36715445,970000,-273.28936767578125,3.2865066528320312,4.1583123207092285,2472.4581566636857
78,1779641718.0335298,21425.942427152,980000,-275.6025390625,5.097301483154297,4.352673053741455,2213.6054714216543
79,1779641986.1576118,21694.066430367,990000,-278.46624755859375,4.390298843383789,3.6064939498901367,2877.85623888875
80,1779642258.3706813,21966.279659072,1000000.0,-278.04498291015625,3.6974215507507324,3.1122727394104004,3459.601632491626
