_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
51,1779813962.365914,3622.127410844,520000,-100.9012222290039,73.54058074951172,65.7162857055664,252.49056108527537
52,1779814036.0663445,3695.827865139,530000,-100.7430191040039,62.62196350097656,64.81880950927734,281.4599506322477
53,1779814108.866994,3768.628484315,540000,-101.25213623046875,29.976137161254883,49.22586441040039,254.3838240089794
54,1779814182.1452212,3841.906669957,550000,-106.66624450683594,28.316102981567383,23.667221069335938,298.780639842105
55,1779814255.0385842,3914.800021121,560000,-100.55197143554688,60.400856018066406,59.576927185058594,258.10258847853635
56,1779814329.0216763,3988.783203839,570000,-100.66584777832031,22.930004119873047,22.334068298339844,297.53347734929
57,1779814402.701184,4062.462731626,580000,-101.93468475341797,22.50585174560547,24.950298309326172,270.635809684402
58,1779814476.89206,4136.653516387,590000,-100.1812744140625,74.73147583007812,80.86748504638672,262.24908996108945
59,1779814548.984839,4208.746350846,600000,-101.94670104980469,21.52610206604004,20.119277954101562,279.24338577232925
60,1779814621.044051,4280.805510438,610000,-103.58319091796875,14.066038131713867,16.773006439208984,254.81119442404383
61,1779814694.1019251,4353.863481569,620000,-101.08061218261719,23.262788772583008,26.752546310424805,267.15095110879327
62,1779814767.3167362,4427.078247146,630000,-102.2094497680664,47.98396682739258,37.60455322265625,291.1792794881126
63,1779814839.304195,4499.06563495,640000,-103.33186340332031,32.638267517089844,31.352754592895508,257.2612100965637
64,1779814910.8466334,4570.608132955,650000,-103.47740173339844,41.436195373535156,34.45262145996094,309.3181572474482
65,1779814983.4075758,4643.169121232,660000,-105.30088806152344,14.117847442626953,16.603591918945312,278.7892724729104
66,1779815055.9773126,4715.738839658,670000,-104.65315246582031,15.997177124023438,17.548885345458984,282.08059207092293
67,1779815128.7552614,4788.516723061,680000,-102.53919982910156,12.977882385253906,13.843673706054688,305.30518795163147
68,1779815200.5193295,4860.280998,690000,-106.34561920166016,25.392459869384766,25.333873748779297,292.11908476891597
69,1779815271.735748,4931.497279051,700000,-102.76441955566406,21.102741241455078,27.56216812133789,330.4065489917991
70,1779815342.7092054,5002.470640469,710000,-103.940673828125,10.506698608398438,10.282083511352539,284.43825517713583
71,1779815417.1856365,5076.947213864,720000,-103.56248474121094,13.900464057922363,14.03546142578125,289.3489152481793
72,1779815493.9983363,5153.759862652,730000,-105.11089324951172,27.05145835876465,25.917888641357422,310.10775826240734
73,1779815570.5774753,5230.338987996,740000,-106.79639434814453,45.07648468017578,19.261436462402344,304.8443891324328
74,1779815644.9859736,5304.747451806,750000,-107.41299438476562,28.20864486694336,27.28252410888672,289.66332677400044
75,1779815719.7177796,5379.479329657,760000,-103.44702911376953,19.317642211914062,19.572507858276367,308.30949264967046
76,1779815794.018416,5453.779885755,770000,-105.51885986328125,16.953311920166016,15.912514686584473,287.0922157565247
77,1779815866.9153697,5526.676908635,780000,-105.3591079711914,24.510356903076172,21.578319549560547,308.6653063845593
78,1779815940.0575469,5599.819066535,790000,-102.96864318847656,47.34883117675781,35.16267776489258,327.43496481979156
79,1779816013.151407,5672.913047654,800000,-105.69453430175781,24.115737915039062,29.988842010498047,315.3942173258636
80,1779816086.0582898,5745.81975672,810000,-103.05308532714844,21.250808715820312,23.46123504638672,310.6710616665856
81,1779816158.5922987,5818.353798284,820000,-106.775146484375,20.758670806884766,21.356948852539062,304.4875061863834
82,1779816230.6989417,5890.46054897,830000,-101.44271850585938,20.68675994873047,19.15814971923828,355.3203370452237
83,1779816302.5976844,5962.359201459,840000,-105.94247436523438,20.745960235595703,28.48944854736328,304.6295822506564
84,1779816375.9548974,6035.716515205,850000,-107.61090087890625,22.06447982788086,20.96974754333496,355.13834829821275
85,1779816448.4224331,6108.184026633,860000,-107.76760864257812,30.662761688232422,34.3450927734375,300.52766174120677
86,1779816520.3688004,6180.130220567,870000,-105.62212371826172,33.2247314453125,32.54627227783203,308.6676863335184
87,1779816592.8680215,6252.629505747,880000,-106.18841552734375,15.789572715759277,15.396294593811035,370.4859512704312
88,1779816664.7752736,6324.536742599,890000,-111.66071319580078,19.370651245117188,18.383541107177734,344.4491431637758
89,1779816737.2055836,6396.967067417,900000,-107.73637390136719,23.957042694091797,25.97900390625,318.35690593354815
90,1779816812.085486,6471.847003645,910000,-107.17839050292969,15.950815200805664,18.402027130126953,336.47786248571254
91,1779816890.4053457,6550.166864648,920000,-109.87678527832031,18.604755401611328,18.124597549438477,327.2838022124016
92,1779816970.3211167,6630.082626321,930000,-110.05001831054688,23.43880844116211,19.45404624938965,329.81755064277434
93,1779817050.660002,6710.421526329,940000,-108.75949096679688,36.27804946899414,41.586891174316406,345.68739842938965
94,1779817130.6383145,6790.400069495,950000,-109.55899047851562,18.082759857177734,18.64720344543457,344.8905558187265
95,1779817210.5500517,6870.311578103,960000,-108.9676284790039,32.46412658691406,28.568084716796875,330.6890094075153
96,1779817289.8048503,6949.566346701,970000,-115.24369049072266,16.282419204711914,18.622020721435547,367.17787295626647
97,1779817370.0712552,7029.832966976,980000,-109.35350036621094,48.104068756103516,56.171630859375,333.8623172887782
98,1779817449.1992257,7108.96085978,990000,-108.33792114257812,21.760114669799805,20.006122589111328,343.11075680461494
99,1779817527.7847428,7187.546385784,1000000.0,-114.50799560546875,15.880515098571777,13.100143432617188,357.6118157803313
