_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
67,1779545789.9577663,4494.711354536,680000,-257.24041748046875,7.509051322937012,5.390155792236328,3260.6109917446165
68,1779545859.6087883,4564.362384568,690000,-256.6474609375,4.274226188659668,4.3731489181518555,3391.5817997967197
69,1779545930.2749827,4635.028521003,700000,-246.66775512695312,3.4417290687561035,3.9491724967956543,3377.1126580274276
70,1779546002.042696,4706.796284567,710000,-251.0614471435547,5.729817867279053,5.712215423583984,3423.759416917025
71,1779546072.6980205,4777.451585553,720000,-254.40292358398438,11.62822151184082,7.044094085693359,3340.2962399668513
72,1779546142.3344347,4847.088045885,730000,-256.12335205078125,360.9796142578125,358.83575439453125,3454.1793721074887
73,1779546211.634528,4916.388048489,740000,-258.4385986328125,9.386828422546387,6.287621021270752,3445.0226597125643
74,1779546286.2490907,4991.002758211,750000,-251.38595581054688,7.515283107757568,8.573736190795898,3484.0780953546773
75,1779546357.968747,5062.722350096,760000,-258.3457336425781,346.8332214355469,346.07073974609375,3183.103337389816
76,1779546430.5347655,5135.288323508,770000,-252.4452362060547,8.868307113647461,8.113262176513672,3470.6750882861825
77,1779546502.8735871,5207.627204932,780000,-265.1563720703125,8.208880424499512,6.271657466888428,3331.36369161369
78,1779546573.0395713,5277.793249433,790000,-262.1025390625,8.266422271728516,7.032660961151123,3454.87806471846
79,1779546642.6031132,5347.356644717,800000,-262.19281005859375,5.1954216957092285,6.616930961608887,3547.052325823692
80,1779546712.6652653,5417.418872238,810000,-258.7396240234375,4.629016876220703,3.8396382331848145,3461.961854606464
81,1779546783.1272957,5487.880979056,820000,-254.28097534179688,7.660654067993164,6.359454154968262,3547.7903723214827
82,1779546853.5641723,5558.317721173,830000,-259.1735534667969,11.654722213745117,6.406801223754883,3503.965585436821
83,1779546926.0655355,5630.819178843,840000,-261.0124206542969,3.9477875232696533,5.099447250366211,3398.480552939053
84,1779546997.270858,5702.024627745,850000,-267.12579345703125,6.395842552185059,15.842214584350586,3479.669185929739
85,1779547067.0212648,5771.774858774,860000,-268.02569580078125,3.9232280254364014,3.1421799659729004,3482.451041953409
86,1779547136.6553633,5841.409023443,870000,-266.97015380859375,6.8083086013793945,5.638367652893066,3457.9027686647883
87,1779547206.9277248,5911.681382908,880000,-269.08428955078125,318.19256591796875,325.06744384765625,3440.973242267314
88,1779547277.296915,5982.050433557,890000,-258.80096435546875,2.589682102203369,1.971935510635376,3445.8761828709853
89,1779547347.8182385,6052.571847688,900000,-263.2030029296875,10.009109497070312,6.9044342041015625,3468.7527329924937
90,1779547418.2809203,6123.034537747,910000,-272.92169189453125,10.401412010192871,7.808730125427246,3514.9134174204155
91,1779547488.6624253,6193.416121616,920000,-276.11822509765625,4.389261722564697,3.7458713054656982,3499.0041962378455
92,1779547559.0477467,6263.801321212,930000,-266.82958984375,4.982473373413086,4.133160591125488,3476.116240746161
93,1779547629.0728762,6333.826512358,940000,-275.02099609375,5.788873672485352,5.3401713371276855,3401.755917820824
94,1779547700.0632708,6404.816842723,950000,-268.553466796875,4.379637718200684,5.217935562133789,3537.00957861472
95,1779547770.598229,6475.351720444,960000,-270.7831115722656,5.842181205749512,5.708871364593506,3493.5007503628185
96,1779547840.578169,6545.331728688,970000,-275.0556640625,7.898980140686035,8.901390075683594,3453.459655489347
97,1779547912.0846922,6616.838226629,980000,-272.9237060546875,8.30305290222168,6.0051469802856445,3429.142970765618
98,1779547981.9754636,6686.729177442,990000,-268.52154541015625,4.806981086730957,4.305390357971191,3466.2835315196544
99,1779548051.3898182,6756.143556098,1000000.0,-272.08197021484375,8.303892135620117,7.722906112670898,3540.1568595195276
