critic1_loss,actor_loss,attention/effective_context_mean,step,attention/lag_7,_runtime,attention/lag_3,target_noise_clip,_timestamp,attention/entropy_std,attention/lag_2,obs_norm/enabled,target_q_abs_max,eval/return,obs_norm/count,actor_grad_norm,q1_mean,critic_sequence_context,eval/final_minus_best,attention/lag_5,attention/entropy_mean,critic1_grad_norm,_step,eval/return_std,target_q_mean,attention/lag_0,attention/max_weight_mean,exploration/noise_std,target_noise_std,critic2_loss,critic2_grad_norm,eval/best_step,attention/lag_4,q2_mean,q_gap_abs_mean,attention/lag_6,target_q_clipped_frac,eval/best_return,attention/lag_1
0.3542683720588684,0,3.6011969345279886,55000.0,0.041293166652970205,1111.236174649,0.11808033886400959,0.24,1780570668.6465719,0.08093333648156194,0.2240604803178318,1,50.44069290161133,117.08602403143296,56886.0,NaN,36.74946212768555,1.0,-52.7983373443398,0.09033348404837749,1.1342891653693175,4.450100421905518,10,2.5136807238571963,36.45521545410156,0.15276606439589227,0.5834877263235895,0.046,0.095,0.3783550262451172,5.8666205406188965,45000,0.0850470568866858,36.73977279663086,0.1608542799949646,0.04146653611236547,0.0,169.88436137577276,0.2469528827910559
0.1534743309020996,-45.20570373535156,3.381889856740048,60000.0,0.034826295001334266,1291.558987431,0.10355351757062109,0.23833333333333334,1780570848.9694333,0.09765436342088085,0.21030349963589717,1,60.557716369628906,88.63601047088625,61979.0,0.34465381503105164,44.024757385253906,1.0,-81.24835090488651,0.13167069610012205,1.090608516868792,22.581315994262695,11,41.82526162686154,44.18305969238281,0.13842364551205383,0.5852789407654813,0.04533333333333334,0.09416666666666668,0.12381570786237717,5.415935516357422,45000,0.08470063914593898,44.098026275634766,0.27440059185028076,0.07706894623605828,0.0,169.88436137577276,0.21945277159151277
0.35944831371307373,0,3.3570351362808486,65000.0,0.062378396181539245,1472.665552437,0.09564204406165439,0.23666666666666666,1780571030.0756176,0.08759305074863967,0.2680509766051659,1,69.97697448730469,173.58728134540266,67049.0,NaN,49.155372619628906,1.0,0.0,0.13132384375934184,1.0805602563123633,10.917452812194824,12,1.3984392873689335,48.87367248535156,0.1285270974719829,0.5845150297503112,0.04466666666666667,0.09333333333333334,0.5218195915222168,50.29286575317383,65000,0.0664194662558989,49.396324157714844,0.35820940136909485,0.050468949777801544,0.0,173.58728134540266,0.19718923710667305
0.33195796608924866,0,3.2049605980254054,70000.0,0.06443555337153593,1656.169317666,0.09743734222580815,0.235,1780571213.5796652,0.11687003566524005,0.26590355958854944,1,79.10083770751953,167.3025307266895,72115.0,NaN,56.714561462402344,1.0,-6.284750618713161,0.10007373945275594,1.0151436119051704,4.331711769104004,13,2.4462139138175125,56.44573211669922,0.12027709640518963,0.6129277124042399,0.044000000000000004,0.0925,0.352524995803833,14.641407012939453,65000,0.06329500522704153,56.64037322998047,0.2511911690235138,0.06111769111532914,0.0,173.58728134540266,0.22746002200054147
0.10262061655521393,-65.24950408935547,3.178276639996153,75000.0,0.04850574243609687,1836.708582778,0.10142978048928968,0.23333333333333334,1780571394.1189454,0.12330153391559605,0.3165298740798499,1,87.22813415527344,169.37468392666986,77174.0,0.6025536060333252,63.298866271972656,1.0,-4.212597418732798,0.09693852658568076,1.012339502225667,5.076701641082764,14,1.9394830562140255,63.38258361816406,0.09157081725920327,0.6100831516347565,0.043333333333333335,0.09166666666666667,0.09030668437480927,7.317416667938232,65000,0.07401962198820704,63.321983337402344,0.26204079389572144,0.04844126348342477,0.0,173.58728134540266,0.22256438467121903
0.17205756902694702,0,3.1645539029476386,80000.0,0.04525493961990384,2018.7639273,0.11246555701958813,0.23166666666666666,1780571576.1742525,0.14278680553418516,0.3097009435209121,1,94.69011688232422,169.15637763819112,82232.0,NaN,69.96522521972656,1.0,-4.430903707211542,0.08851500930940534,1.0009335732932965,30.127944946289062,15,2.319123881989934,70.08623504638672,0.09466989653113286,0.612211891414126,0.04266666666666667,0.09083333333333334,0.05257685109972954,14.732590675354004,65000,0.06947677193889819,70.02317810058594,0.34314149618148804,0.048664630254863166,0.0,173.58728134540266,0.2312522626187448
0.2359282374382019,0,3.2667648053308675,85000.0,0.054172329975520836,2198.018619057,0.12149408822171172,0.22999999999999998,1780571755.4289882,0.11824646166249927,0.2922929569904567,1,101.6185531616211,168.49488495822234,87290.0,NaN,74.55785369873047,1.0,-5.092396387180315,0.06481459049061376,1.0289117996455632,22.364187240600586,16,2.005418912883825,74.67521667480469,0.10045104428189017,0.599123745110997,0.042,0.09,0.6018065214157104,16.749967575073242,65000,0.07185298388725833,74.19304656982422,0.6310639381408691,0.055853210407042365,0.0,173.58728134540266,0.23906880439373485
0.21255835890769958,-83.37903594970703,3.406394892209314,90000.0,0.09932350422435278,2377.100080977,0.14269935974492085,0.22833333333333333,1780571934.5103803,0.08927840242444766,0.16171685485962795,1,106.97574615478516,38.142222294831285,92362.0,1.8913103342056274,81.80661010742188,1.0,-135.4450590505714,0.10003498811358294,1.1157957181802245,16.174938201904297,17,0.6773600998076565,82.06813049316406,0.05144767154158498,0.5653375125252078,0.04133333333333333,0.08916666666666667,0.10797317326068878,41.23508071899414,65000,0.1030506843475483,81.90638732910156,0.32521361112594604,0.031757993690435665,0.0,173.58728134540266,0.30996895237353883
0.8172306418418884,0,3.294769857025641,95000.0,0.07206563010507405,2558.578437504,0.1277570767779913,0.22666666666666666,1780572115.9888241,0.11877504196574479,0.2599350230915692,1,112.10479736328125,149.0005733965109,97481.0,NaN,85.30187225341797,1.0,-24.586707948891757,0.08513459814507056,1.0457375599252574,78.486083984375,18,33.285702903946614,84.47772216796875,0.058031876559397046,0.5794659532538957,0.04066666666666667,0.08833333333333333,0.516509473323822,77.88145446777344,65000,0.0680239972707981,84.98716735839844,0.6291940212249756,0.06139409240823234,0.0,173.58728134540266,0.26765771400565147
0.21072326600551605,0,3.212696128835281,100000.0,0.06438035473790175,2739.468958934,0.12153630743462902,0.225,1780572296.8793752,0.16500008598852328,0.27543733138979104,1,116.61557006835938,145.1380890130734,102540.0,NaN,91.06379699707031,1.0,-28.44919233232926,0.08558302076320008,1.0012046416134883,33.54837417602539,19,20.414492628688773,90.98403930664062,0.06085309239339646,0.5990140830787519,0.04,0.08750000000000001,0.6018548607826233,54.01643753051758,65000,0.07075049915389779,90.33940124511719,0.8888057470321655,0.05464453291885244,0.0,173.58728134540266,0.26681487110909075
0.6319828629493713,-95.07086181640625,3.1513923706651545,105000.0,0.03903508116396106,2921.081467515,0.13467236282874126,0.22333333333333333,1780572478.4919024,0.14616851083841978,0.2691937021252249,1,120.35049438476562,138.44778073786927,107599.0,0.6211734414100647,90.31257629394531,1.0,-35.13950060753339,0.08659543289619238,1.0018160180980658,22.624731063842773,20,28.585483682076884,90.58798217773438,0.05092335056551561,0.5975881085103872,0.03933333333333334,0.08666666666666667,0.4219876527786255,91.46945190429688,65000,0.06857825494339677,90.32975769042969,1.1533689498901367,0.05019360332667422,0.0,173.58728134540266,0.30080822197352947
0.1662416309118271,0,2.9583820932051714,110000.0,0.05145578648840242,3103.82857105,0.1205311273301349,0.22166666666666668,1780572661.239038,0.1207846136073043,0.2994777551118065,1,123.35487365722656,164.331108542052,112660.0,NaN,98.22233581542969,1.0,-9.256172803350665,0.0550262582696536,0.9216997618534986,45.332515716552734,21,2.3781179336500116,98.29862976074219,0.03329105142449193,0.6338710823129206,0.03866666666666667,0.08583333333333334,0.39898982644081116,96.87135314941406,65000,0.08487112605834708,98.57987976074219,0.685903787612915,0.06787243075887947,0.0,173.58728134540266,0.2874744760814835
0.5341123938560486,0,2.8761088006964353,115000.0,0.05118243996201901,3285.241660312,0.11539697034336696,0.22,1780572842.652154,0.18648077588766535,0.29233528069594755,1,124.84911346435547,165.40117451400144,117720.0,NaN,101.42964172363281,1.0,-8.186106831401219,0.09235315363871578,0.8920679748336845,9.61390495300293,22,2.7232763084737774,100.96249389648438,0.058310741944092755,0.6531384576495006,0.038000000000000006,0.085,1.033287763595581,42.15458679199219,65000,0.07191717367027407,101.73472595214844,0.9759499430656433,0.049064008749708114,0.0,173.58728134540266,0.26944023974796877
0.8405260443687439,-109.64410400390625,3.0133668408287337,120000.0,0.06837571336448428,3468.39211704,0.1419672896784489,0.21833333333333332,1780573025.8025942,0.16251123133026277,0.28245215782707217,1,127.14826202392578,150.10529190819824,122784.0,2.606994390487671,106.87640380859375,1.0,-23.48198943720442,0.08400357932185218,0.9624925843206248,109.09969329833984,23,55.01656131176401,106.14604187011719,0.019701520391463324,0.6266926201195034,0.037333333333333336,0.08416666666666667,0.2931464910507202,32.81998062133789,65000,0.09127205255369163,106.44794464111328,0.8312933444976807,0.06094848407180331,0.0,173.58728134540266,0.25127921335683073
0.5390480160713196,0,2.9699087366720756,125000.0,0.0537578665715052,3650.126076564,0.13945655163856674,0.21666666666666667,1780573207.5366054,0.09709645996753112,0.27962300900546866,1,129.2441864013672,167.23696303593334,127858.0,NaN,109.4962158203125,1.0,-6.350318309469316,0.0865501600899329,0.9449259604252918,18.52532196044922,24,1.8678840208401044,109.20252990722656,0.03679207804842678,0.6289387768693484,0.03666666666666667,0.08333333333333334,0.3135388493537903,18.50331687927246,65000,0.08099363210717883,109.29695129394531,0.6227712631225586,0.04777132240604277,0.0,173.58728134540266,0.27505538950168107
0.9089422225952148,0,3.03364643636226,130000.0,0.05691924771951118,3830.621435323,0.12308465918446329,0.215,1780573388.0318556,0.14291298059454255,0.3164793536376242,1,130.88461303710938,147.2090600128852,132916.0,NaN,109.94612121582031,1.0,-26.378221332517455,0.059617063342249345,0.954243793639073,28.950654983520508,25,3.724237011157571,110.12886047363281,0.044260972950365345,0.6243149931174153,0.036000000000000004,0.0825,0.5445368885993958,31.928348541259766,65000,0.07233123899221265,109.55484008789062,0.7897727489471436,0.044924793139235364,0.0,173.58728134540266,0.2823826797625434
0.15071068704128265,-116.64913177490234,3.274106356302897,135000.0,0.05964200046486579,4012.791580368,0.11498462690756871,0.21333333333333332,1780573570.2014966,0.1075131754877252,0.3030593187075395,1,134.43023681640625,205.75338455617884,137976.0,1.4423829317092896,114.38996887207031,1.0,0.0,0.049307905827195214,1.0093876816064884,7.376309394836426,26,7.683031485331023,114.45797729492188,0.051507699766482874,0.6044167981697963,0.035333333333333335,0.08166666666666667,0.2771804928779602,16.001487731933594,135000,0.07768294664911735,114.28608703613281,0.5027496218681335,0.07528633836561288,0.0,205.75338455617884,0.26852917223404615
0.6415410041809082,0,3.089549618009607,140000.0,0.061852569089058194,4195.851940133,0.12271954159211479,0.21166666666666667,1780573753.2623231,0.1231993466968566,0.29416632030253875,1,135.3712158203125,170.18135911370706,143032.0,NaN,114.98065185546875,1.0,-35.572025442471784,0.05919181891689056,0.9770948160052575,12.771466255187988,27,3.4478596486422104,115.34004211425781,0.032833087972664286,0.6056468540127228,0.034666666666666665,0.08083333333333334,0.6673879623413086,12.647571563720703,135000,0.0669084312845942,114.94735717773438,0.30472302436828613,0.043591521254484705,0.0,205.75338455617884,0.318736719445048
0.8354790210723877,0,3.0493645690208258,145000.0,0.06401226814825434,4375.596175561,0.15463938431077917,0.21,1780573933.0066059,0.14825412018280595,0.2760609085130137,1,138.34381103515625,169.4799696985835,148088.0,NaN,116.3435287475586,1.0,-36.273414857595355,0.07046846490093442,0.9650640878566475,12.906712532043457,28,3.8478104883742947,117.04609680175781,0.026093983726418947,0.6185871527985085,0.034,0.08,0.30447667837142944,27.652875900268555,135000,0.06701486805930387,116.8785629272461,0.919484555721283,0.04854329515595076,0.0,205.75338455617884,0.2931668385170227
0.522620439529419,-114.57292938232422,3.0726946789964074,150000.0,0.0771072123483917,4557.227425452,0.16701207296586465,0.20833333333333331,1780574114.6379282,0.12511480877165584,0.24305666229415218,1,141.08822631835938,195.34728685333363,153143.0,1.6310338973999023,113.24933624267578,1.0,-10.406097702845216,0.06878008308929588,0.9655454790076081,29.97521209716797,29,6.215727481597777,113.10331726074219,0.026432195594022885,0.6159494598538722,0.03333333333333334,0.07916666666666666,0.3837306499481201,30.285823822021484,135000,0.07959808031964453,113.15611267089844,0.6994823217391968,0.05480459661133501,0.0,205.75338455617884,0.2832091075408547
0.25399458408355713,0,3.023090229976455,155000.0,0.05862111223760277,4739.782065917,0.15739937892367653,0.20666666666666667,1780574297.1925654,0.1495982681945184,0.259673379097014,1,143.2861785888672,181.1052643564302,158195.0,NaN,116.05619812011719,1.0,-24.648120199748632,0.06089065838956608,0.9259888442454407,28.21958351135254,30,11.52949982601209,116.19444274902344,0.04858311410147292,0.6426641423416455,0.03266666666666666,0.07833333333333334,0.8014733195304871,24.75551414489746,135000,0.06868830531190556,116.72533416748047,1.059996485710144,0.04300875045135865,0.0,205.75338455617884,0.3031353121757772
0.3357422351837158,0,2.938782158593639,160000.0,0.060939344488793894,4924.078665284,0.16906406853457473,0.205,1780574481.488949,0.13997366399347014,0.23501108222185296,1,144.8655242919922,216.66600855715728,163242.0,NaN,113.46118927001953,1.0,0.0,0.060763780086130474,0.9030914071120753,45.54124450683594,31,50.35283902389999,113.43411254882812,0.02325609069010441,0.642843984120281,0.032,0.0775,0.944419264793396,16.079893112182617,160000,0.09256288120494788,114.24276733398438,1.1639872789382935,0.056515595346326886,0.0,216.66600855715728,0.30188716537382343
1.7790699005126953,-121.28411865234375,2.9169660361878798,165000.0,0.04757099818821051,5107.722903737,0.16025603423247847,0.20333333333333334,1780574665.1333594,0.13191683487166475,0.21253584692903765,1,146.86087036132812,225.21713111837866,168290.0,1.1361587047576904,118.36625671386719,1.0,0.0,0.08278785503970346,0.9028232361782681,13.960406303405762,32,3.8556250357041018,116.83311462402344,0.021040368393931367,0.6542616428412271,0.03133333333333334,0.07666666666666667,1.3289344310760498,109.07383728027344,165000,0.10368610966499105,117.92875671386719,0.8897860050201416,0.07187518082156946,0.0,225.21713111837866,0.30024761667079997
0.8470265865325928,0,2.996612812704584,170000.0,0.06433335417438862,5292.632014376,0.15704308877748366,0.20166666666666666,1780574850.042394,0.1072410167706915,0.217825129801129,1,148.3605194091797,230.00031590088503,173336.0,NaN,119.657958984375,1.0,0.0,0.07891806201730875,0.9162214317582997,31.653121948242188,33,38.389833110460415,119.21234130859375,0.041142121823949905,0.6507141142115066,0.03066666666666667,0.07583333333333334,0.8548535704612732,61.25049591064453,170000,0.07844905105584622,119.77674102783203,0.5498723387718201,0.06476892503938303,0.0,230.00031590088503,0.2975202751663291
0.4294455647468567,0,2.8066465320367535,175000.0,0.06237367360396484,5476.759355594,0.1551882538307653,0.2,1780575034.1697643,0.13281506469573218,0.2042864078146045,1,150.01953125,253.37993988255704,178380.0,NaN,126.78063201904297,1.0,0.0,0.08148751884329308,0.8526610642328423,9.551688194274902,34,5.251254345821938,126.46481323242188,0.025868875767183518,0.6805403392804841,0.030000000000000002,0.07500000000000001,0.4789716601371765,18.65701675415039,175000,0.11562250177413093,126.52976989746094,0.5202386379241943,0.05941533727243054,0.0,253.37993988255704,0.29575743939994814
1.176205039024353,-128.09828186035156,2.905344542529848,180000.0,0.062017849565094055,5661.643729827,0.1545861847333464,0.19833333333333333,1780575219.0541391,0.11283833370747214,0.18988328488555803,1,151.5371551513672,286.0865566141282,183422.0,0.878131628036499,125.6740493774414,1.0,0.0,0.07228896475634446,0.9049107933940451,21.29519271850586,35,6.850159900464885,124.90198516845703,0.04978902171241512,0.6538591890845423,0.029333333333333333,0.07416666666666667,1.0644807815551758,9.145804405212402,180000,0.1069051541077594,125.58135986328125,0.42450863122940063,0.08084502041315526,0.0,286.0865566141282,0.28368452929106414
1.1853681802749634,0,2.7703789605034723,185000.0,0.06592014524591112,5844.875862623,0.15057744316488894,0.19666666666666666,1780575402.2862856,0.11184752767961695,0.20736393245436202,1,153.1425018310547,291.0101096221789,188465.0,NaN,123.10213470458984,1.0,0.0,0.06685509889088327,0.8590131876807586,26.083480834960938,36,10.624115334375631,121.76515197753906,0.032480904507204235,0.6675294061112248,0.02866666666666667,0.07333333333333333,0.7054499983787537,21.409852981567383,185000,0.0996264297685592,122.34886169433594,0.9978522062301636,0.0748695296561041,0.0,291.0101096221789,0.30230652458137935
0.6162140369415283,0,2.9191859813439107,190000.0,0.06114057395272876,6026.740769328,0.1507880598774755,0.195,1780575584.151103,0.1006964676676535,0.2451067129477424,1,154.27008056640625,351.22352440668163,193503.0,NaN,129.0309600830078,1.0,0.0,0.05456372103030412,0.8957477591335551,55.73603820800781,37,8.285522994821873,128.6698760986328,0.0376676216917621,0.6482618152872341,0.028,0.07250000000000001,0.5306191444396973,15.552242279052734,190000,0.10637506396525728,128.98828125,0.5430160760879517,0.088514083105494,0.0,351.22352440668163,0.2558441721878127
0.8905704617500305,-130.79678344726562,2.8943358057200466,195000.0,0.05871646013271173,6205.797513418,0.1374043056627012,0.19333333333333333,1780575763.2079484,0.11075756045068487,0.2059965533980746,1,155.36143493652344,504.54732394196316,198538.0,1.7835347652435303,126.66584777832031,1.0,0.0,0.055993055130771296,0.883878193534932,25.463457107543945,38,24.696044979188006,126.02713012695312,0.025296668583139555,0.6513290681923797,0.027333333333333338,0.07166666666666667,1.0150865316390991,21.464111328125,195000,0.1054657416624443,126.85871124267578,0.5946840643882751,0.07426658450992915,0.0,504.54732394196316,0.3368606393664169
0.39985930919647217,0,2.764714851542719,200000.0,0.06954783724436477,6384.27711553,0.12769802521334508,0.19166666666666665,1780575941.68748,0.10858907530405357,0.20822733453158027,1,156.2543182373047,373.3974312663408,203573.0,NaN,129.85711669921875,1.0,-131.14989267562237,0.05154309660884221,0.8562983973915685,29.926464080810547,39,63.371823376484336,129.83203125,0.0325380716413833,0.6703309961334593,0.02666666666666667,0.07083333333333333,0.4536350965499878,34.210205078125,195000,0.10644869282786205,129.6196746826172,0.7428539395332336,0.1030879110217161,0.0,504.54732394196316,0.30090903985083145
0.2869493365287781,0,2.590339550706164,205000.0,0.05885989379447982,6561.485768972,0.12019220341691787,0.19,1780576118.8962743,0.09542939056516345,0.169512804933482,1,156.60934448242188,420.20957940591444,208608.0,NaN,131.17837524414062,1.0,-84.33774453604872,0.0665863499119724,0.7920113479524994,31.21307945251465,40,57.62385326583471,131.38320922851562,0.013373270721212593,0.6941686945788547,0.026000000000000002,0.07,0.2777034640312195,25.35481071472168,195000,0.11521002037241716,131.49737548828125,0.5753443837165833,0.11064953361788517,0.0,504.54732394196316,0.34561593076810293
0.6129817962646484,-135.0088653564453,2.569325128793716,210000.0,0.06046381731584136,6737.630022061,0.11652434303292207,0.18833333333333332,1780576295.0403895,0.10617219236165293,0.16784529627167752,1,163.2425537109375,378.0844187524627,213645.0,2.0028223991394043,132.29794311523438,1.0,-126.46290518950047,0.06002107429717268,0.7892700097816331,31.43718147277832,41,9.653804959827756,132.0013885498047,0.020316687802301853,0.6941486981936863,0.025333333333333333,0.06916666666666667,1.210497260093689,46.224857330322266,195000,0.11687920785642096,131.78305053710938,1.1312620639801025,0.11710283703569856,0.0,504.54732394196316,0.3408467455421175
1.0517939329147339,0,2.6427452964772575,215000.0,0.06442821079767064,6914.122105224,0.11275655363925526,0.18666666666666665,1780576471.5325747,0.08336080618249775,0.1502779456175337,1,170.6107177734375,482.5049957346919,218678.0,NaN,134.9726104736328,1.0,-22.042328207271282,0.05306905047479841,0.8145774531275716,28.4453067779541,42,38.117125293909346,134.21800231933594,0.024948756283536308,0.6749776528592695,0.02466666666666667,0.06833333333333333,0.9500601291656494,17.049114227294922,195000,0.11922377748994166,134.9639434814453,0.7175628542900085,0.07881459194903422,0.0,504.54732394196316,0.39648112245121897
0.457444429397583,0,2.677990575693664,220000.0,0.0714206589361374,7096.926639619,0.12432206213782188,0.185,1780576654.3371449,0.11000199775737177,0.15885067857106774,1,176.29379272460938,429.38928449516953,223709.0,NaN,139.05213928222656,1.0,-75.15803944679362,0.09173742704368712,0.8246922603456692,50.0637321472168,43,14.5416429591881,138.92800903320312,0.015132584734217707,0.6744970455345842,0.024,0.0675,0.8099019527435303,120.69387817382812,195000,0.08812361691583301,138.18899536132812,1.282393455505371,0.058970091801484305,0.0,504.54732394196316,0.3914428885627256
2.0181078910827637,-146.50982666015625,2.6846431203697563,225000.0,0.08378904565415658,7283.355524193,0.0955420113037532,0.18333333333333335,1780576840.7658062,0.09869755239503109,0.16077147648545378,1,184.08551025390625,360.9538878680388,228741.0,1.8752267360687256,142.50881958007812,1.0,-143.59343607392435,0.07818955323702592,0.8319533722064986,23.75830841064453,44,8.10073885216762,142.7893829345703,0.026872856538265353,0.6700430362233186,0.023333333333333338,0.06666666666666668,2.1672141551971436,60.005958557128906,195000,0.10419960101319994,142.7108154296875,0.7989670038223267,0.09234199976743558,0.0,504.54732394196316,0.3582934641127982
0.7820420265197754,0,2.630186777209144,230000.0,0.07098430257317737,7469.836996865,0.09585718264944781,0.18166666666666664,1780577027.2473624,0.09263476890433223,0.19533219176434702,1,189.07455444335938,593.845953888299,233776.0,NaN,141.71755981445312,1.0,0.0,0.0868655331733246,0.8185544259590364,35.910892486572266,45,49.36512372452514,141.88784790039062,0.025508269441480186,0.6695747129254733,0.02266666666666667,0.06583333333333333,0.923898458480835,36.84502410888672,230000,0.07504790808625604,142.1195068359375,1.2639662027359009,0.09026991777048368,0.0,593.845953888299,0.3601347038078507
0.4203660488128662,0,2.742828679449332,235000.0,0.0670384747651192,7669.678990479,0.11923595651847507,0.18,1780577227.0893764,0.11179006460063584,0.21595821602537726,1,195.7667694091797,452.1892719409523,238811.0,NaN,145.23629760742188,1.0,-141.65668194734673,0.0980814234288096,0.8466427327660611,24.454444885253906,46,69.20100614697854,145.2689666748047,0.017680330810547217,0.6586459172245924,0.022000000000000006,0.065,0.401940256357193,18.904659271240234,230000,0.06402726606878847,145.308837890625,0.6178721189498901,0.08566740972448471,0.0,593.845953888299,0.3323109311795016
0.790765106678009,-147.71121215820312,2.8944360694278677,240000.0,0.09674491514402439,7870.618434476,0.12414075126706922,0.17833333333333334,1780577428.0286582,0.11299786845542291,0.1949673031960275,1,201.1845703125,402.21333385541186,243847.0,1.898856520652771,145.18136596679688,1.0,-191.6326200328872,0.08777961834949234,0.9045907101445821,100.24976348876953,47,59.45175107495245,145.13746643066406,0.023586024068745985,0.6319815009727073,0.021333333333333336,0.06416666666666668,1.205658197402954,75.95177459716797,230000,0.07593728104876124,145.513916015625,1.1419429779052734,0.086020357912742,0.0,593.845953888299,0.310823758841614
