_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
0,1780040292.2340012,245.629039717,440000,-227.98193359375,13.528339385986328,15.285463333129883,3352.9708551836848
1,1780040522.519211,475.913987844,450000,-232.82760620117188,6.649206161499023,8.750142097473145,1394.438022335743
2,1780040760.1658154,713.560621796,460000,-232.53732299804688,12.179280281066895,10.111056327819824,2256.1898458748315
3,1780041004.276168,957.671040864,470000,-239.0498046875,14.11920166015625,15.470434188842773,3254.459920118412
4,1780041248.6899302,1202.084818515,480000,-233.02342224121094,10.899831771850586,11.963384628295898,2956.746648342879
5,1780041496.2530007,1449.647956352,490000,-240.18870544433594,11.283475875854492,14.87847900390625,3192.391562380838
6,1780041740.908154,1694.302997262,500000,-240.1354522705078,8.097000122070312,8.400493621826172,3134.333346302714
7,1780041985.8661444,1939.260997712,510000,-247.47201538085938,6.424948692321777,5.933536052703857,3128.889687575783
8,1780042228.7343905,2182.129138072,520000,-229.74533081054688,6.012486457824707,5.8396406173706055,3048.323895426446
9,1780042474.4778025,2427.872610213,530000,-242.1572265625,9.788201332092285,11.307851791381836,3237.0678745058526
10,1780042720.6668465,2674.061785779,540000,-244.22483825683594,7.390323638916016,7.026284217834473,3308.4637422480564
11,1780042966.8128004,2920.20758683,550000,-241.81431579589844,8.935699462890625,7.367668628692627,3211.3492246887763
12,1780043210.762772,3164.157497758,560000,-244.49386596679688,5.915469646453857,5.9274187088012695,3271.8557443443797
13,1780043454.2100816,3407.604833791,570000,-245.59580993652344,20.779447555541992,19.66157341003418,3148.5217323483707
14,1780043698.7436163,3652.138467823,580000,-247.01515197753906,12.63725471496582,11.429876327514648,3274.0502127591362
15,1780043945.11638,3898.511196091,590000,-250.56246948242188,5.821011543273926,6.3733439445495605,3172.900435844259
16,1780044174.4347472,4127.829578813,600000,-251.02099609375,11.509172439575195,8.33634090423584,970.3282953075001
17,1780044419.0702689,4372.465026452,610000,-243.8330535888672,14.742549896240234,10.911552429199219,3254.1853671536637
18,1780044649.4390461,4602.833936166,620000,-240.96316528320312,8.226412773132324,15.64696979522705,1633.3465794668462
19,1780044893.4380078,4846.832841518,630000,-245.46661376953125,12.578428268432617,7.486148834228516,3231.2874134119306
20,1780045140.2946808,5093.689556899,640000,-254.71780395507812,5.659048557281494,4.243688583374023,3094.180577907386
21,1780045384.8892186,5338.284017894,650000,-245.2424774169922,20.643901824951172,25.765228271484375,3229.876277518343
22,1780045631.0641167,5584.458888789,660000,-252.31307983398438,34.04020690917969,19.762117385864258,3224.92263328829
23,1780045863.033852,5816.428613946,670000,-252.33355712890625,5.852095603942871,5.055880546569824,1465.1573266409612
24,1780046109.6380317,6063.032799434,680000,-255.5943603515625,18.94060516357422,21.030696868896484,3263.1605395871857
25,1780046355.2509637,6308.645752378,690000,-255.10992431640625,324.2438659667969,329.9385681152344,3191.846674746008
26,1780046600.3377435,6553.732642084,700000,-254.28546142578125,21.26146697998047,5.303159236907959,3380.8071126673567
27,1780046846.584054,6799.978907327,710000,-263.07611083984375,6.22923469543457,5.260400772094727,3206.13581087854
28,1780047078.3171191,7031.711875921,720000,-254.98292541503906,4.6518964767456055,4.1885552406311035,1763.1869540106222
29,1780047323.8785856,7277.273252262,730000,-248.94754028320312,7.4770612716674805,5.83634090423584,3255.2815278923003
30,1780047569.5009434,7522.895794118,740000,-251.22686767578125,6.697198390960693,10.12256145477295,3076.5312201178426
31,1780047816.444826,7769.839671008,750000,-252.23611450195312,17.766172409057617,21.536588668823242,3245.191849247383
32,1780048062.450385,8015.845126504,760000,-264.3456115722656,5.406649112701416,5.126300811767578,3340.8060747004115
