_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
0,1779528105.5874834,9.227012752,10000,NaN,NaN,NaN,51.622551016711824
1,1779528111.002003,14.641455786,20000,NaN,NaN,NaN,52.589174283055215
2,1779528145.0269222,48.666327604,30000,-19.181499481201172,2.8000636100769043,2.5993576049804688,181.73013824267983
3,1779528207.422084,111.061432476,40000,-66.21446990966797,14.37984848022461,12.901053428649902,217.04121392907467
4,1779528269.676577,173.316011986,50000,-97.4588394165039,23.930503845214844,19.09132957458496,243.91962542799524
5,1779528331.8618147,235.501293786,60000,-115.61373901367188,20.460540771484375,19.926898956298828,208.29787669199186
6,1779528393.6092653,297.248789953,70000,-119.40103149414062,32.59258270263672,34.74168014526367,313.40954964908263
7,1779528455.1811042,358.820569578,80000,-128.88421630859375,13.66761589050293,21.463041305541992,314.1193723356376
8,1779528517.7522645,421.391639988,90000,-137.43218994140625,23.1026611328125,30.896080017089844,349.5815777253808
9,1779528580.2253966,483.864793482,100000,-146.32452392578125,18.12682342529297,18.917953491210938,353.8106724938035
10,1779528643.888423,547.527861229,110000,-145.13941955566406,11.166175842285156,10.958353996276855,407.91357599307395
11,1779528706.8202565,610.459746429,120000,-153.076171875,10.252030372619629,7.986189365386963,555.8432588057082
12,1779528770.159414,673.798839267,130000,-159.60641479492188,10.134134292602539,10.959766387939453,558.26902453618
13,1779528832.4232008,736.062673784,140000,-156.28250122070312,50.885353088378906,41.29095458984375,528.7463710578954
14,1779528896.7682562,800.40755311,150000,-157.1101837158203,9.266395568847656,9.139595031738281,747.0882751800704
15,1779528960.341876,863.981225823,160000,-157.12509155273438,38.070491790771484,32.744537353515625,592.0734165643638
16,1779529023.3631587,927.002657004,170000,-169.872802734375,18.367996215820312,20.7539005279541,618.9703457684939
17,1779529086.1725345,989.811981947,180000,-160.27882385253906,41.504417419433594,41.71575927734375,792.2365435983446
18,1779529148.9400284,1052.579487542,190000,-176.57717895507812,9.693411827087402,7.9619646072387695,727.7244896492979
19,1779529214.1493325,1117.788877974,200000,-176.81597900390625,14.636861801147461,9.196171760559082,1137.7167321774311
20,1779529277.8490312,1181.488347236,210000,-182.0844268798828,5.88824462890625,6.4607133865356445,798.6642041145103
21,1779529342.5323942,1246.171831104,220000,-183.37222290039062,14.859210968017578,20.78009796142578,1888.502576778844
22,1779529410.6458342,1314.285210681,230000,-186.6520538330078,11.496174812316895,12.343730926513672,2156.104623110378
23,1779529474.4381618,1378.077514682,240000,-189.15028381347656,12.807165145874023,10.058536529541016,1120.2965423757357
24,1779529541.62041,1445.25982261,250000,-193.314453125,11.683492660522461,7.646434783935547,2610.8516519421546
25,1779529609.2464628,1512.885849753,260000,-197.3491668701172,11.289255142211914,13.877974510192871,2463.2714416000595
26,1779529676.5629828,1580.202397059,270000,-191.63778686523438,9.052360534667969,13.075838088989258,2591.421017905427
27,1779529741.4024918,1645.041965871,280000,-196.74740600585938,11.430139541625977,17.277931213378906,1571.3634697864206
28,1779529804.9886465,1708.628073244,290000,-203.98593139648438,25.876060485839844,17.255393981933594,1092.1802841500921
29,1779529873.0073638,1776.646730661,300000,-209.39944458007812,13.669824600219727,12.18693733215332,2666.212475241012
30,1779529936.8631647,1840.50251914,310000,-199.88943481445312,24.39659881591797,17.623424530029297,1023.8811429194548
31,1779530000.7395031,1904.378823649,320000,-203.0819854736328,10.096671104431152,11.782108306884766,1130.3461424322782
32,1779530069.614702,1973.254136005,330000,-199.54808044433594,10.502788543701172,13.78252124786377,2963.715640720344
33,1779530138.1670992,2041.806457995,340000,-203.66336059570312,15.963826179504395,10.352197647094727,3104.4574062528905
34,1779530206.8627014,2110.502165331,350000,-215.40582275390625,11.967835426330566,7.331177234649658,3025.523993246536
35,1779530272.831183,2176.470501893,360000,-213.52114868164062,8.693031311035156,7.0802226066589355,1921.3036813208212
36,1779530339.6517503,2243.291223066,370000,-215.9857940673828,14.108890533447266,17.34819221496582,2416.5578088232423
37,1779530409.1792614,2312.818616944,380000,-218.24554443359375,5.633429050445557,5.273110389709473,2882.6776977561194
38,1779530476.2633162,2379.90277182,390000,-210.62094116210938,11.811240196228027,18.287181854248047,1954.7183767313381
39,1779530542.0995793,2445.73896172,400000,-219.51266479492188,5.00990104675293,6.44655179977417,1901.4168632372869
40,1779530610.5184598,2514.1578174,410000,-222.79437255859375,9.512502670288086,7.418982028961182,3060.4914221523873
41,1779530674.1995142,2577.838935318,420000,-218.32073974609375,11.668850898742676,8.146524429321289,603.9496252273452
42,1779530742.5963001,2646.235794586,430000,-216.71170043945312,10.190519332885742,6.776860237121582,2427.8338935725433
43,1779530813.3658493,2717.005215319,440000,-223.95361328125,7.725973129272461,7.2313408851623535,3067.0995649177876
44,1779530880.453785,2784.093286452,450000,-218.1665802001953,8.87000846862793,8.203313827514648,2041.2252054198343
45,1779530946.0058334,2849.645214085,460000,-232.3079833984375,20.521852493286133,14.856932640075684,1257.6230376374738
46,1779531012.410276,2916.049610316,470000,-223.40081787109375,8.49104118347168,10.672686576843262,1678.734799059766
47,1779531082.2077446,2985.847093723,480000,-233.94216918945312,5.49062442779541,8.066482543945312,2907.5943524409454
