_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
0,1779991313.6018558,219.949453702,430000,-160.64837646484375,162.86264038085938,165.2788848876953,341.8833155373785
1,1779991529.6751437,436.022651263,440000,-161.42681884765625,202.46051025390625,196.1077117919922,353.1591775885994
2,1779991740.6276574,646.975038841,450000,-158.7506103515625,142.9141387939453,139.2369384765625,399.5382316036734
3,1779991950.5473287,856.894705693,460000,-163.27825927734375,126.9577865600586,128.74917602539062,402.5092870707235
4,1779992163.1611261,1069.50855803,470000,-162.65225219726562,231.15725708007812,233.8106689453125,391.4475384907534
5,1779992388.5063725,1294.853848616,480000,-159.9472198486328,156.5060577392578,151.31741333007812,464.2802753285174
6,1779992610.9314203,1517.278833041,490000,-166.90374755859375,140.0328369140625,134.80104064941406,457.62116386069255
7,1779992826.7981467,1733.145626632,500000,-159.89187622070312,172.31143188476562,153.6148681640625,571.8985722765926
8,1779993042.6098442,1948.957340087,510000,-166.86721801757812,115.69259643554688,120.15291595458984,496.29156996297036
9,1779993252.9915836,2159.338978094,520000,-162.31179809570312,346.28515625,343.639892578125,419.0168351554268
10,1779993461.591239,2367.938581299,530000,-161.1448516845703,129.34886169433594,129.63975524902344,454.54917942372833
11,1779993670.3419902,2576.690900981,540000,-163.26748657226562,134.456787109375,134.18801879882812,472.48097381965135
12,1779993878.8788652,2785.226344628,550000,-160.3511505126953,101.3028793334961,98.91068267822266,417.7117998500736
13,1779994088.488382,2994.835808092,560000,-167.49343872070312,166.7967987060547,160.79052734375,369.3670064071918
14,1779994299.0851994,3205.432601509,570000,-171.14926147460938,177.00503540039062,178.32925415039062,389.62064977864117
15,1779994512.2798204,3418.627335682,580000,-164.63027954101562,164.99935913085938,161.16012573242188,478.91367537150506
16,1779994727.1968215,3633.544377162,590000,-170.329833984375,104.54214477539062,110.5561294555664,478.54417548931525
17,1779994942.1174643,3848.465028483,600000,-170.83651733398438,177.93495178222656,192.90716552734375,457.9518637577811
18,1779995159.1506612,4065.498025177,610000,-174.30538940429688,234.01181030273438,247.10276794433594,448.5845522645997
19,1779995372.393952,4278.741357013,620000,-175.4503936767578,182.94825744628906,183.06369018554688,472.6122966372562
20,1779995602.9045744,4509.251965246,630000,-176.8820037841797,150.0872039794922,154.54652404785156,456.660538937193
21,1779995830.2268577,4736.574352465,640000,-171.94415283203125,330.85107421875,328.7691650390625,475.43277299034673
22,1779996054.3322856,4960.679855295,650000,-171.5438232421875,138.54367065429688,132.82029724121094,500.67542755437245
23,1779996269.7465281,5176.093934677,660000,-172.0541229248047,76.53241729736328,83.52962493896484,457.2940476124372
24,1779996486.6155663,5392.96295279,670000,-176.14358520507812,166.94544982910156,174.32078552246094,450.09692140239514
25,1779996698.9021409,5605.249485893,680000,-175.84304809570312,127.66242980957031,126.60552978515625,453.4771524396912
26,1779996906.516881,5812.864293116,690000,-178.1577606201172,78.94641876220703,81.69889068603516,468.43441205877326
27,1779997114.2562358,6020.603755369,700000,-180.86863708496094,194.0354766845703,189.77053833007812,476.91432536785817
28,1779997321.7542453,6228.101677156,710000,-173.44154357910156,197.7733154296875,202.66383361816406,473.7231598971096
29,1779997530.1330266,6436.480232782,720000,-182.29583740234375,291.9232177734375,299.3141784667969,486.70807148125516
30,1779997738.577114,6644.924569577,730000,-179.99447631835938,153.00222778320312,147.0416259765625,497.7065377014871
31,1779997947.2369597,6853.584343858,740000,-176.66665649414062,224.4100341796875,210.44789123535156,443.25864754845526
32,1779998154.781436,7061.128725789,750000,-175.00123596191406,152.62144470214844,158.87867736816406,458.59979334988486
33,1779998362.941861,7269.289207082,760000,-184.18048095703125,123.34194946289062,122.98918151855469,447.17741701823024
