_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
11,1779404933.3748667,989.924551521,5500,,,,,,,0.0001925026689329299,1.099589228630066,1,1,78725.7913507151,3.630608081817627,53427.53590695004,23268.54560848805,0.018121254254376284,3.4259848594665527,4.132272553443909,62.319386268271906,4000,4.153115648031235,63.63194652151981
12,1779405021.4722142,1078.021747196,6000,,,,,,,0.0001742495190511606,1.0964521169662476,1,1,79591.40725587997,3.630608081817627,53351.27240475917,23301.807060352374,0.019768641004774126,3.2342774868011475,4.074213826656342,58.804232091297216,6000,4.074213826656342,58.804232091297216
13,1779405108.0026958,1164.552301288,6500,,,,,,,0.0001558240681302303,1.1485788822174072,1,1,78633.73016444933,3.630608081817627,53361.51695928526,23297.333487512074,0.02141602775517197,3.263456344604492,4.074213826656342,58.804232091297216,6000,4.114669787883758,61.23199137856023
14,1779405194.5088232,1251.0583767,7000,,,,,,,0.00013756954745850397,1.1645596027374268,1,1,79171.1042638921,3.630608081817627,53301.29825462167,23323.654333170125,0.023063414505569816,3.113285779953003,4.074213826656342,58.804232091297216,6000,4.1127289772033695,61.1132669238232
15,1779405282.744122,1339.293838365,7500,,,,,,,0.00011982600421721645,1.26640784740448,1,1,79066.37187013337,3.630608081817627,53318.20215232989,23316.259847776502,0.024710801255967658,3.437130928039551,4.074213826656342,58.804232091297216,6000,4.143026095628739,62.993156633650756
16,1779405369.4148386,1425.964342167,8000,,,,,,,0.00010292396704487966,1.2423045635223389,1,1,79121.94028061118,3.630608081817627,53274.27596419585,23335.48478135127,0.026358188006365503,3.1477763652801514,4.074213826656342,58.804232091297216,6000,4.160905957221985,64.12959496012472
17,1779405455.9522285,1512.50178095,8500,,,,,,,8.717828891413191e-05,1.2923798561096191,1,1,79302.74794404353,3.630608081817627,53230.33216526023,23354.749170837196,0.028005574756763345,3.0841403007507324,4.074213826656342,58.804232091297216,6000,4.177028471231461,65.17190500475935
18,1779405542.5310092,1599.080684243,9000,,,,,,,7.288228201658188e-05,1.2496771812438965,1,1,78666.39736850528,3.630608081817627,53193.00777080555,23371.13669820167,0.02965296150716119,2.953490972518921,4.074213826656342,58.804232091297216,6000,4.195153999328613,66.36395079426481
19,1779405629.2321823,1685.781895459,9500,,,,,,,6.030225391164706e-05,1.2206751108169556,1,1,79674.97852265296,3.630608081817627,53163.25330534947,23384.217080539478,0.031300348257559035,2.6582281589508057,4.074213826656342,58.804232091297216,6000,4.213009572029113,67.55955951628353
20,1779405717.573399,1774.123083469,10000,,,,,,,4.967254672059517e-05,1.2858637571334839,1,1,79205.19177517289,3.630608081817627,53186.55815594492,23373.970775754053,0.03294773500795688,2.8361926078796387,4.074213826656342,58.804232091297216,6000,4.210371112823486,67.38154132469015
21,1779405804.1280549,1860.677631166,10500,,,,,,,4.11911717762171e-05,1.2867810726165771,1,1,79389.2918819023,3.630608081817627,53155.76395524852,23387.511786052513,0.03459512175835472,2.8885209560394287,4.074213826656342,58.804232091297216,6000,4.213500332832337,67.59272323703865
