_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
0,1779519454.9536405,119.588438368,5500,,,,,,,0.0001925026689329299,1.336965799331665,1,1,71699.76404170858,3.964000701904297,5356.567605645049,232085.38518021622,0.018121254254376284,3.221892833709717,4.125598001480102,61.90481735621847,5500,4.125598001480102,61.90481735621847
1,1779519556.3228412,220.957590966,6000,,,,,,,0.0001742495190511606,1.38377046585083,1,1,71741.37688475303,3.964000701904297,10023.395965108197,124027.93028705622,0.019768641004774126,3.2446391582489014,4.1222933530807495,61.70058135059122,6000,4.1222933530807495,61.70058135059122
2,1779519655.8943627,320.529267478,6500,,,,,,,0.0001558240681302303,1.430387258529663,1,1,72109.66958577339,3.964000701904297,13984.33900244999,88898.09205727927,0.02141602775517197,3.0890676975250244,4.1222933530807495,61.70058135059122,6000,4.163305449485779,64.28365818995677
3,1779519755.5064614,420.141281657,7000,,,,,,,0.00013756954745850397,1.4140774011611938,1,1,71170.13056456229,3.964000701904297,17304.269462574786,71842.44666836232,0.023063414505569816,2.8150699138641357,4.1222933530807495,61.70058135059122,6000,4.20720990896225,67.16887086052976
4,1779519856.5213983,521.156016407,7500,,,,,,,0.00011982600421721645,1.5664821863174438,1,1,72090.35821597459,3.964000701904297,20238.60905423908,61426.21030270898,0.024710801255967658,3.2222471237182617,4.1222933530807495,61.70058135059122,6000,4.179414063692093,65.32756420586999
5,1779519956.0944118,620.729034255,8000,,,,,,,0.00010292396704487966,1.5388116836547852,1,1,72166.28442944387,3.964000701904297,22751.44495052427,54641.85060348674,0.026358188006365503,2.6545679569244385,4.1222933530807495,61.70058135059122,6000,4.1820021033287045,65.49685350060957
6,1779520055.6097715,720.244464837,8500,,,,,,,8.717828891413191e-05,1.5476750135421753,1,1,71325.67347890988,3.964000701904297,24966.410864880367,49794.1439291441,0.028005574756763345,3.0019803047180176,4.1222933530807495,61.70058135059122,6000,4.1916014611721035,66.12860860541615
7,1779520155.1550198,819.789812721,9000,,,,,,,7.288228201658188e-05,1.5317468643188477,1,1,72287.94074335149,3.964000701904297,26936.76167802024,46151.83780663607,0.02965296150716119,2.7543673515319824,4.1222933530807495,61.70058135059122,6000,4.218376070261002,67.92309234967134
8,1779520254.7310638,919.365860423,9500,,,,,,,6.030225391164706e-05,1.5215611457824707,1,1,71870.18467769408,3.964000701904297,28700.254150808585,43316.02951902693,0.031300348257559035,2.499286651611328,4.1222933530807495,61.70058135059122,6000,4.225179624557495,68.3867863916191
9,1779520356.0875351,1020.722247348,10000,,,,,,,4.967254672059517e-05,1.5775270462036133,1,1,71520.94077153761,3.964000701904297,30340.915338935447,40973.74921331621,0.03294773500795688,2.8380331993103027,4.1222933530807495,61.70058135059122,6000,4.269473695755005,71.48400338265546
10,1779520455.7205484,1120.355486599,10500,,,,,,,4.11911717762171e-05,1.6560993194580078,1,1,71462.76892834381,3.964000701904297,31776.234160102187,39122.98259561926,0.03459512175835472,2.84149169921875,4.1222933530807495,61.70058135059122,6000,4.254236388206482,70.40303606845576
11,1779520555.3152187,1219.950062378,11000,,,,,,,3.501612104634899e-05,1.6402267217636108,1,1,71594.05239757722,3.964000701904297,33080.12212615836,37580.90889927353,0.03624250850875257,2.8508999347686768,4.1222933530807495,61.70058135059122,6000,4.248850786685944,70.02489254950495
12,1779520654.8996022,1319.53439514,11500,,,,,,,3.126242404244361e-05,1.6603654623031616,1,1,72092.99132753149,3.964000701904297,34270.2081217635,36275.85369726747,0.03788989525915041,2.771932363510132,4.1222933530807495,61.70058135059122,6000,4.250194919109345,70.11907856308281
13,1779520754.5420034,1419.1767478,12000,,,,,,,3.0000005037416198e-05,1.683176040649414,1,1,72109.95627447292,3.964000701904297,35362.54102274361,35155.308980778325,0.03953728200954825,2.875959873199463,4.1222933530807495,61.70058135059122,6000,4.275985419750214,71.95100632972887
14,1779520816.0808485,1480.715499098,,4.128761458396911,4.439276170730591,4.27598670721054,62.10096066073984,84.71360129239196,71.95109896385462,,,,,,,,,,,,,,,
