_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
13,1779366418.3985322,1135.381511903,6500,,,,,,,0.0001558240681302303,1.3335905075073242,1,1,85420.20009998317,3.6472105979919434,51953.72079795218,23928.624108266016,0.02141602775517197,3.8324785232543945,4.241380262374878,69.50371903088855,6500,4.241380262374878,69.50371903088855
14,1779366504.2166998,1221.199572683,7000,,,,,,,0.00013756954745850397,1.3520970344543457,1,1,85360.12668262687,3.6472105979919434,51967.186395044526,23922.423787764405,0.023063414505569816,3.565197706222534,4.207965207099915,67.21962254751438,7000,4.207965207099915,67.21962254751438
15,1779366591.52019,1308.503038941,7500,,,,,,,0.00011982600421721645,1.3669185638427734,1,1,85359.26894800202,3.6472105979919434,52037.15480474561,23890.258040907072,0.024710801255967658,3.143071413040161,4.185311204195022,65.71394819128246,7500,4.185311204195022,65.71394819128246
16,1779366677.243216,1394.226004355,8000,,,,,,,0.00010292396704487966,1.427632212638855,1,1,86029.00884212684,3.6472105979919434,52039.241401382686,23889.300122790963,0.026358188006365503,3.496032238006592,4.178917849063874,65.29515575432396,8000,4.178917849063874,65.29515575432396
17,1779366763.0114057,1479.994212395,8500,,,,,,,8.717828891413191e-05,1.3992795944213867,1,1,85511.2207503606,3.6472105979919434,52040.94145995233,23888.51971397711,0.028005574756763345,3.5597736835479736,4.160969692468643,64.13368240593338,8500,4.160969692468643,64.13368240593338
18,1779366846.9281776,1563.91108808,9000,,,,,,,7.288228201658188e-05,1.3879040479660034,1,1,85402.30179070444,3.6472105979919434,52035.179098258865,23891.165122204755,0.02965296150716119,3.293940305709839,4.160969692468643,64.13368240593338,8500,4.2179270029068,67.89259715401155
19,1779366930.8158872,1647.798809636,9500,,,,,,,6.030225391164706e-05,1.425862431526184,1,1,85670.64778306053,3.6472105979919434,51976.76560854867,23918.014933109513,0.031300348257559035,3.3005177974700928,4.160969692468643,64.13368240593338,8500,4.218715476989746,67.94614981696037
20,1779367016.5227513,1733.505646573,10000,,,,,,,4.967254672059517e-05,1.4667913913726807,1,1,85144.37010908776,3.6472105979919434,51979.18881546626,23916.8999041804,0.03294773500795688,3.551938772201538,4.160969692468643,64.13368240593338,8500,4.18345160484314,65.59186012844042
21,1779367100.6498528,1817.632637634,10500,,,,,,,4.11911717762171e-05,1.4208275079727173,1,1,85667.18647398053,3.6472105979919434,51935.81971748323,23936.87175368691,0.03459512175835472,3.1434383392333984,4.160969692468643,64.13368240593338,8500,4.195828634500503,66.40873735521218
22,1779367184.6250062,1901.607753861,11000,,,,,,,3.501612104634899e-05,1.440697193145752,1,1,85515.32328391282,3.6472105979919434,51892.2890651285,23956.951570198024,0.03624250850875257,3.128765821456909,4.160969692468643,64.13368240593338,8500,4.181933557987213,65.49236415028352
23,1779367268.5600164,1985.543027278,11500,,,,,,,3.126242404244361e-05,1.4458752870559692,1,1,85438.60627426117,3.6472105979919434,51850.99949916015,23976.028774915638,0.03788989525915041,3.0724384784698486,4.160969692468643,64.13368240593338,8500,4.183193272352218,65.57491780829936
24,1779367352.5770247,2069.55990408,12000,,,,,,,3.0000005037416198e-05,1.5221285820007324,1,1,85152.4134729107,3.6472105979919434,51815.821340705814,23992.306284709488,0.03953728200954825,3.117954730987549,4.160969692468643,64.13368240593338,8500,4.179901683330536,65.35942697693355
25,1779367408.002941,2124.985676227,,4.585937750339508,5.160663545131683,4.179877930879593,98.09513276840737,174.2800599318423,65.35787454878768,,,,,,,,,,,,,,,
