_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
0,1779382167.1292677,25.133230397,1,,,,,,,6e-07,3.4980123043060303,1,1,51363.93729804431,4.899345874786377,884979.0096282959,4628.358362669393,8.242147705880608e-07,10.892986297607422,10.904225897789,54405.79200132327,1,10.904225897789,54405.79200132327
1,1779382296.4915218,154.495526741,500,,,,,,,0.0003,1.0033725500106812,1,1,51395.17871212576,5.145539283752441,312876.7888749828,15883.500063616768,0.0004121073852940304,6.327340126037598,6.415377509593964,611.1714403557747,500,6.415377509593964,611.1714403557747
2,1779382424.9303842,282.934152411,1000,,,,,,,0.000298747619491258,0.8114842176437378,1,1,51402.30402032413,5.145539283752441,313702.38331108855,15841.69824770451,0.0008242147705880608,5.65419340133667,5.743980097770691,312.30494483546863,1000,5.743980097770691,312.30494483546863
3,1779382555.0641313,413.067892949,1500,,,,,,,0.00029500377892902453,0.9222050309181213,1,1,51420.48053179684,5.145539283752441,313072.8409144281,15873.553520275911,0.001236322155882091,5.407445907592773,5.426510059833527,227.35440598622895,1500,5.426510059833527,227.35440598622895
4,1779382683.5978286,541.601599688,2000,,,,,,,0.0002888382139419393,1.2042046785354614,1,1,51424.412917669506,5.145539283752441,313690.66450450895,15842.290059379717,0.0016484295411761216,5.257693290710449,5.27587000131607,195.5605404514629,2000,5.27587000131607,195.5605404514629
5,1779382813.8839464,671.887723281,2500,,,,,,,0.0002803657773400148,1.0406898260116577,1,1,51436.03627854017,5.145539283752441,314146.3749670921,15819.30874268589,0.002060536926470152,4.707398891448975,4.950507843494416,141.24667691642645,2500,4.950507843494416,141.24667691642645
6,1779382942.4493265,800.453219826,3000,,,,,,,0.0002697442945866792,1.3836557865142822,1,1,51188.818848544055,5.145539283752441,313851.87484729895,15834.152650570884,0.002472644311764182,4.926044940948486,4.90601202249527,135.09956464488516,3000,4.90601202249527,135.09956464488516
7,1779383070.8999321,928.903849866,3500,,,,,,,0.0002571716238090099,1.1549427509307861,1,1,51407.12358064988,5.145539283752441,313528.0310205209,15850.507783384553,0.0028847516970582124,4.6594696044921875,4.882690572738648,131.98530263839024,3500,4.882690572738648,131.98530263839024
8,1779383199.5143344,1057.518102348,4000,,,,,,,0.00024288197007518844,1.0968718528747559,1,1,51416.8717770534,5.145539283752441,313337.00919207477,15860.17083910334,0.003296859082352243,4.4161458015441895,4.688905477523804,108.7341027336658,4000,4.688905477523804,108.7341027336658
9,1779383328.0970638,1186.100787341,4500,,,,,,,0.00022714152259721256,1.4643049240112305,1,1,51224.83235052149,5.145539283752441,313187.1765451531,15867.758542417594,0.0037089664676462734,4.582637310028076,4.669438266754151,106.63782359404684,4500,4.669438266754151,106.63782359404684
10,1779383458.413256,1316.417209661,5000,,,,,,,0.00021024349612952672,1.239630937576294,1,1,51400.35912693124,5.145539283752441,313484.064999176,15852.730811095813,0.004121073852940304,4.130338191986084,4.580228912830353,97.536719058157,5000,4.580228912830353,97.536719058157
11,1779383586.883926,1444.887717335,5500,,,,,,,0.0001925026689329299,1.312873125076294,1,1,51419.50737883571,5.145539283752441,313352.74816003384,15859.37422020618,0.004533181238234334,3.809781074523926,4.560561227798462,95.63713899211886,5500,4.560561227798462,95.63713899211886
12,1779383715.4112842,1573.415080905,6000,,,,,,,0.0001742495190511606,1.5484340190887451,1,1,51172.56548937272,5.145539283752441,313230.421817394,15865.567805215129,0.004945288623528364,4.355986595153809,4.515710985660553,91.44255726270859,6000,4.515710985660553,91.44255726270859
13,1779383843.890955,1701.89468529,6500,,,,,,,0.0001558240681302303,1.2070916891098022,1,1,51418.37667651762,5.145539283752441,313124.9582174375,15870.911486235056,0.005357396008822395,3.614670515060425,4.497049951553345,89.75196771717009,6500,4.497049951553345,89.75196771717009
14,1779383972.3542278,1830.357978098,7000,,,,,,,0.00013756954745850397,1.282873272895813,1,1,51415.29606050727,5.145539283752441,313023.8672036283,15876.036994863367,0.005769503394116425,3.979343891143799,4.44899708032608,85.54111010488995,7000,4.44899708032608,85.54111010488995
15,1779384102.6004312,1960.604392491,7500,,,,,,,0.00011982600421721645,1.4857357740402222,1,1,51417.51784875455,5.145539283752441,313179.3146262502,15868.156879807724,0.006181610779410456,3.3562376499176025,4.443948793411255,85.11036222232498,7500,4.443948793411255,85.11036222232498
16,1779384231.272264,2089.275992844,8000,,,,,,,0.00010292396704487966,1.2817000150680542,1,1,51419.42858263712,5.145539283752441,313152.12670041475,15869.534556136921,0.006593718164704486,3.720189332962036,4.389980006217956,80.63880668963395,8000,4.389980006217956,80.63880668963395
17,1779384359.8473303,2217.851602845,8500,,,,,,,8.717828891413191e-05,1.3760168552398682,1,1,51417.789676457025,5.145539283752441,313082.28382072225,15873.074756429492,0.007005825549998517,3.766545534133911,4.389463019371033,80.59712826175162,8500,4.389463019371033,80.59712826175162
18,1779384488.3182123,2346.322134065,9000,,,,,,,7.288228201658188e-05,1.3866223096847534,1,1,51436.99034476627,5.145539283752441,313009.79826817365,15876.750579361333,0.007417932935292547,2.9177708625793457,4.378269350528717,79.69998124918622,9000,4.378269350528717,79.69998124918622
19,1779384616.6752172,2474.678945164,9500,,,,,,,6.030225391164706e-05,1.4168668985366821,1,1,51413.535311530235,5.145539283752441,312935.6351187264,15880.513237537052,0.007830040320586578,3.2088780403137207,4.370610666275025,79.0919157209101,9500,4.370610666275025,79.0919157209101
20,1779384745.1236684,2603.127314499,10000,,,,,,,4.967254672059517e-05,1.3702619075775146,1,1,51414.96517230281,5.145539283752441,313072.5598235172,15873.567772280685,0.008242147705880607,3.4931423664093018,4.370610666275025,79.0919157209101,9500,4.394469046592713,81.00161126156769
21,1779384871.8143296,2729.818265922,10500,,,,,,,4.11911717762171e-05,1.4149115085601807,1,1,51400.768565941,5.145539283752441,312803.43048909795,15887.22504810638,0.008654255091174639,3.1395905017852783,4.370610666275025,79.0919157209101,9500,4.385844755172729,80.30603350452556
22,1779384998.550629,2856.554423834,11000,,,,,,,3.501612104634899e-05,1.446138858795166,1,1,51414.02373987542,5.145539283752441,312563.90124662203,15899.40001445931,0.009066362476468668,3.4369540214538574,4.370610666275025,79.0919157209101,9500,4.390336787700653,80.66758225563686
23,1779385125.3068368,2983.310673668,11500,,,,,,,3.126242404244361e-05,1.4875234365463257,1,1,51411.751051369334,5.145539283752441,312347.2944529957,15910.425940148036,0.0094784698617627,3.4588985443115234,4.370610666275025,79.0919157209101,9500,4.397545003890992,81.2511523510147
24,1779385252.0674388,3110.071360091,12000,,,,,,,3.0000005037416198e-05,1.5204576253890991,1,1,51115.42119941917,5.145539283752441,312147.8899243384,15920.589747393706,0.009890577247056729,3.79274582862854,4.370610666275025,79.0919157209101,9500,4.383720231056214,80.13560250613143
25,1779385304.3277705,3162.331475024,,4.111244118213653,4.383740532398224,4.2442964792251585,61.0225896781626,80.13722938291893,69.7067027759392,,,,,,,,,,,,,,,
